population,DeviationDistance
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
