population,RDistance
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.09615384615384616
3,0.057692307692307696
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.057692307692307696
3,0.057692307692307696
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.057692307692307696
3,0.11538461538461539
3,0.057692307692307696
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.057692307692307696
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.057692307692307696
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.0
3,0.09615384615384616
3,0.09615384615384616
3,0.057692307692307696
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.11538461538461539
3,0.09615384615384616
3,0.11538461538461539
3,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.1346153846153846
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.11538461538461539
4,0.1346153846153846
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.09615384615384616
4,0.11538461538461539
4,0.11538461538461539
4,0.057692307692307696
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.09615384615384616
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.11538461538461539
4,0.09615384615384616
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.1346153846153846
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.1346153846153846
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.09615384615384616
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.11538461538461539
4,0.09615384615384616
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.1346153846153846
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.057692307692307696
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.09615384615384616
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.09615384615384616
4,0.15384615384615385
4,0.09615384615384616
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.07692307692307693
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.057692307692307696
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.09615384615384616
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.09615384615384616
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.09615384615384616
4,0.15384615384615385
4,0.15384615384615385
4,0.057692307692307696
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.11538461538461539
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.038461538461538464
4,0.17307692307692307
4,0.07692307692307693
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.09615384615384616
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.057692307692307696
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.09615384615384616
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.09615384615384616
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.1346153846153846
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.09615384615384616
4,0.11538461538461539
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.1346153846153846
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.1346153846153846
4,0.15384615384615385
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.1346153846153846
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.09615384615384616
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.1346153846153846
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.15384615384615385
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.1346153846153846
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.038461538461538464
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.09615384615384616
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.1346153846153846
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.11538461538461539
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.11538461538461539
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.1346153846153846
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.15384615384615385
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.09615384615384616
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.038461538461538464
4,0.1346153846153846
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.057692307692307696
4,0.17307692307692307
4,0.057692307692307696
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.11538461538461539
4,0.17307692307692307
4,0.17307692307692307
4,0.17307692307692307
4,0.15384615384615385
4,0.15384615384615385
4,0.17307692307692307
5,0.21153846153846154
5,0.23076923076923078
5,0.21153846153846154
5,0.23076923076923078
5,0.21153846153846154
5,0.23076923076923078
5,0.11538461538461539
5,0.21153846153846154
5,0.17307692307692307
5,0.19230769230769232
5,0.21153846153846154
5,0.17307692307692307
5,0.11538461538461539
5,0.11538461538461539
5,0.19230769230769232
5,0.23076923076923078
5,0.17307692307692307
5,0.23076923076923078
5,0.23076923076923078
5,0.21153846153846154
5,0.17307692307692307
5,0.21153846153846154
5,0.23076923076923078
5,0.15384615384615385
5,0.11538461538461539
5,0.21153846153846154
5,0.23076923076923078
5,0.11538461538461539
5,0.23076923076923078
5,0.21153846153846154
5,0.15384615384615385
5,0.21153846153846154
5,0.21153846153846154
5,0.23076923076923078
5,0.23076923076923078
5,0.09615384615384616
5,0.23076923076923078
5,0.17307692307692307
5,0.23076923076923078
5,0.15384615384615385
5,0.17307692307692307
5,0.17307692307692307
5,0.09615384615384616
5,0.23076923076923078
5,0.15384615384615385
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.21153846153846154
5,0.21153846153846154
5,0.09615384615384616
5,0.19230769230769232
5,0.23076923076923078
5,0.23076923076923078
5,0.17307692307692307
5,0.21153846153846154
5,0.17307692307692307
5,0.17307692307692307
5,0.17307692307692307
5,0.23076923076923078
5,0.17307692307692307
5,0.17307692307692307
5,0.23076923076923078
5,0.23076923076923078
5,0.17307692307692307
5,0.23076923076923078
5,0.23076923076923078
5,0.15384615384615385
5,0.23076923076923078
5,0.15384615384615385
5,0.21153846153846154
5,0.21153846153846154
5,0.11538461538461539
5,0.21153846153846154
5,0.11538461538461539
5,0.11538461538461539
5,0.23076923076923078
5,0.23076923076923078
5,0.21153846153846154
5,0.21153846153846154
5,0.21153846153846154
5,0.17307692307692307
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.21153846153846154
5,0.21153846153846154
5,0.21153846153846154
5,0.09615384615384616
5,0.15384615384615385
5,0.15384615384615385
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.21153846153846154
5,0.11538461538461539
5,0.21153846153846154
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.11538461538461539
5,0.17307692307692307
5,0.17307692307692307
5,0.17307692307692307
5,0.23076923076923078
5,0.21153846153846154
5,0.23076923076923078
5,0.21153846153846154
5,0.23076923076923078
5,0.21153846153846154
5,0.21153846153846154
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.11538461538461539
5,0.21153846153846154
5,0.11538461538461539
5,0.21153846153846154
5,0.23076923076923078
5,0.23076923076923078
5,0.21153846153846154
5,0.19230769230769232
5,0.23076923076923078
5,0.21153846153846154
5,0.21153846153846154
5,0.11538461538461539
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
5,0.23076923076923078
