population,RDistance
59,0.8269230769230769
59,0.7692307692307693
60,0.8461538461538461
60,0.8461538461538461
60,0.8076923076923077
60,0.5769230769230769
60,0.8461538461538461
60,0.6153846153846154
60,0.7692307692307693
60,0.7692307692307693
60,0.8076923076923077
60,0.8076923076923077
61,0.7884615384615384
61,0.8653846153846154
61,0.7884615384615384
61,0.6346153846153846
61,0.8461538461538461
61,0.6153846153846154
61,0.7692307692307693
61,0.75
61,0.8076923076923077
61,0.7884615384615384
62,0.7692307692307693
62,0.8653846153846154
62,0.7884615384615384
62,0.6538461538461539
62,0.7884615384615384
62,0.6153846153846154
62,0.7884615384615384
62,0.7692307692307693
62,0.8076923076923077
62,0.75
63,0.7692307692307693
63,0.8461538461538461
63,0.7884615384615384
63,0.6346153846153846
63,0.7692307692307693
63,0.6153846153846154
63,0.8269230769230769
63,0.75
63,0.8269230769230769
63,0.7115384615384616
64,0.8076923076923077
64,0.8653846153846154
64,0.8076923076923077
64,0.5961538461538461
64,0.7884615384615384
64,0.6153846153846154
64,0.8269230769230769
64,0.7692307692307693
64,0.8269230769230769
64,0.6730769230769231
65,0.7884615384615384
65,0.8461538461538461
65,0.8269230769230769
65,0.6153846153846154
65,0.7884615384615384
65,0.6346153846153846
65,0.7884615384615384
65,0.7884615384615384
65,0.8076923076923077
65,0.7307692307692307
66,0.8269230769230769
66,0.8076923076923077
66,0.8461538461538461
66,0.6538461538461539
66,0.7692307692307693
66,0.6153846153846154
66,0.7692307692307693
66,0.7692307692307693
66,0.8269230769230769
66,0.7692307692307693
67,0.8269230769230769
67,0.8461538461538461
67,0.8269230769230769
67,0.6730769230769231
67,0.7884615384615384
67,0.6346153846153846
67,0.7884615384615384
67,0.7884615384615384
67,0.8653846153846154
67,0.8076923076923077
68,0.8269230769230769
68,0.7884615384615384
68,0.8269230769230769
68,0.6538461538461539
68,0.7692307692307693
68,0.6153846153846154
68,0.7692307692307693
68,0.75
68,0.8076923076923077
68,0.8076923076923077
69,0.8269230769230769
69,0.8269230769230769
69,0.8269230769230769
69,0.6153846153846154
69,0.7884615384615384
69,0.6153846153846154
69,0.7692307692307693
69,0.7692307692307693
69,0.7884615384615384
69,0.8269230769230769
70,0.8269230769230769
70,0.8653846153846154
70,0.8076923076923077
70,0.6538461538461539
70,0.7692307692307693
70,0.6346153846153846
70,0.75
70,0.75
70,0.7884615384615384
70,0.8269230769230769
71,0.8653846153846154
71,0.8461538461538461
71,0.8076923076923077
71,0.6538461538461539
71,0.7692307692307693
71,0.6538461538461539
71,0.7307692307692307
71,0.7307692307692307
71,0.8461538461538461
71,0.8269230769230769
72,0.8269230769230769
72,0.8461538461538461
72,0.7884615384615384
72,0.6730769230769231
72,0.75
72,0.6923076923076923
72,0.7115384615384616
72,0.7307692307692307
72,0.8461538461538461
72,0.8269230769230769
73,0.8269230769230769
73,0.8076923076923077
73,0.7884615384615384
73,0.6923076923076923
73,0.75
73,0.7115384615384616
73,0.7307692307692307
73,0.7307692307692307
73,0.8269230769230769
73,0.8269230769230769
74,0.8461538461538461
74,0.7692307692307693
74,0.7884615384615384
74,0.7307692307692307
74,0.7692307692307693
74,0.6923076923076923
74,0.7115384615384616
74,0.7692307692307693
74,0.8461538461538461
74,0.8076923076923077
75,0.8846153846153846
75,0.7115384615384616
75,0.8269230769230769
75,0.7115384615384616
75,0.75
75,0.6923076923076923
75,0.75
75,0.75
75,0.8461538461538461
75,0.8076923076923077
76,0.8653846153846154
76,0.75
76,0.8461538461538461
76,0.6538461538461539
76,0.7884615384615384
76,0.7115384615384616
76,0.75
76,0.7692307692307693
76,0.8461538461538461
76,0.8269230769230769
77,0.8461538461538461
77,0.75
77,0.8846153846153846
77,0.6730769230769231
77,0.7307692307692307
77,0.75
77,0.7884615384615384
77,0.7884615384615384
77,0.8653846153846154
77,0.8653846153846154
78,0.8846153846153846
78,0.75
78,0.8653846153846154
78,0.6538461538461539
78,0.7307692307692307
78,0.7692307692307693
78,0.7884615384615384
78,0.7692307692307693
78,0.8461538461538461
78,0.8653846153846154
79,0.8461538461538461
79,0.7307692307692307
79,0.8653846153846154
79,0.6730769230769231
79,0.7115384615384616
79,0.75
79,0.7884615384615384
79,0.7884615384615384
79,0.8461538461538461
79,0.8461538461538461
80,0.8269230769230769
80,0.7307692307692307
80,0.8846153846153846
80,0.7115384615384616
80,0.75
80,0.7692307692307693
80,0.7884615384615384
80,0.75
80,0.8653846153846154
80,0.8269230769230769
81,0.8461538461538461
81,0.7307692307692307
81,0.8653846153846154
81,0.7307692307692307
81,0.75
81,0.8269230769230769
81,0.7884615384615384
81,0.7307692307692307
81,0.8653846153846154
81,0.8461538461538461
82,0.8653846153846154
82,0.6923076923076923
82,0.8653846153846154
82,0.75
82,0.7692307692307693
82,0.8269230769230769
82,0.8269230769230769
82,0.7115384615384616
82,0.8461538461538461
82,0.8076923076923077
83,0.8846153846153846
83,0.6538461538461539
83,0.8653846153846154
83,0.7692307692307693
83,0.7692307692307693
83,0.8269230769230769
83,0.8461538461538461
83,0.75
83,0.8461538461538461
83,0.8076923076923077
84,0.9038461538461539
84,0.6730769230769231
84,0.8653846153846154
84,0.7884615384615384
84,0.7692307692307693
84,0.8076923076923077
84,0.8653846153846154
84,0.7307692307692307
84,0.8653846153846154
84,0.8269230769230769
85,0.8846153846153846
85,0.7115384615384616
85,0.8846153846153846
85,0.7884615384615384
85,0.7692307692307693
85,0.8269230769230769
85,0.8653846153846154
85,0.75
85,0.9038461538461539
85,0.8461538461538461
86,0.8653846153846154
86,0.7115384615384616
86,0.8846153846153846
86,0.8461538461538461
86,0.7692307692307693
86,0.8269230769230769
86,0.8653846153846154
86,0.75
86,0.9038461538461539
86,0.8269230769230769
87,0.8461538461538461
87,0.6730769230769231
87,0.9038461538461539
87,0.8269230769230769
87,0.7884615384615384
87,0.8269230769230769
87,0.8653846153846154
87,0.7307692307692307
87,0.9038461538461539
87,0.8269230769230769
88,0.8653846153846154
88,0.6730769230769231
88,0.8846153846153846
88,0.8269230769230769
88,0.7692307692307693
88,0.8076923076923077
88,0.8269230769230769
88,0.7307692307692307
88,0.9230769230769231
88,0.8653846153846154
89,0.9038461538461539
89,0.6538461538461539
89,0.8846153846153846
89,0.8076923076923077
89,0.8076923076923077
89,0.8076923076923077
89,0.8269230769230769
89,0.7307692307692307
89,0.9230769230769231
89,0.8461538461538461
90,0.8653846153846154
90,0.6538461538461539
90,0.8846153846153846
90,0.8076923076923077
90,0.8269230769230769
90,0.7884615384615384
90,0.8461538461538461
90,0.75
90,0.9230769230769231
90,0.8269230769230769
91,0.8269230769230769
91,0.7115384615384616
91,0.8846153846153846
91,0.8076923076923077
91,0.8653846153846154
91,0.8269230769230769
91,0.8269230769230769
91,0.75
91,0.9230769230769231
91,0.8269230769230769
92,0.8461538461538461
92,0.75
92,0.8653846153846154
92,0.8076923076923077
92,0.8461538461538461
92,0.8269230769230769
92,0.8076923076923077
92,0.7307692307692307
92,0.9423076923076923
92,0.8461538461538461
93,0.8269230769230769
93,0.7307692307692307
93,0.8846153846153846
93,0.8269230769230769
93,0.8461538461538461
93,0.7884615384615384
93,0.8076923076923077
93,0.75
93,0.9423076923076923
93,0.8461538461538461
94,0.8076923076923077
94,0.7692307692307693
94,0.9038461538461539
94,0.8461538461538461
94,0.8269230769230769
94,0.7692307692307693
94,0.8269230769230769
94,0.7692307692307693
94,0.9615384615384616
94,0.8076923076923077
95,0.8076923076923077
95,0.7692307692307693
95,0.9038461538461539
95,0.8461538461538461
95,0.8076923076923077
95,0.7884615384615384
95,0.8269230769230769
95,0.7692307692307693
95,0.9423076923076923
95,0.8461538461538461
96,0.8076923076923077
96,0.7307692307692307
96,0.9038461538461539
96,0.8653846153846154
96,0.8076923076923077
96,0.7884615384615384
96,0.7884615384615384
96,0.8076923076923077
96,0.9615384615384616
96,0.8269230769230769
97,0.8076923076923077
97,0.7115384615384616
97,0.9038461538461539
97,0.8653846153846154
97,0.8269230769230769
97,0.7884615384615384
97,0.8076923076923077
97,0.8269230769230769
97,0.9423076923076923
97,0.8653846153846154
98,0.7884615384615384
98,0.7307692307692307
98,0.9038461538461539
98,0.9038461538461539
98,0.8076923076923077
98,0.7692307692307693
98,0.8269230769230769
98,0.8269230769230769
98,0.9423076923076923
98,0.8653846153846154
99,0.8269230769230769
99,0.7115384615384616
99,0.9038461538461539
99,0.9038461538461539
99,0.8076923076923077
99,0.75
99,0.8269230769230769
99,0.8076923076923077
99,0.9423076923076923
99,0.9038461538461539
100,0.8653846153846154
100,0.7115384615384616
100,0.8846153846153846
100,0.9038461538461539
100,0.7884615384615384
100,0.7884615384615384
100,0.7884615384615384
100,0.8076923076923077
100,0.9423076923076923
100,0.8846153846153846
