population,Fitness
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.9984524818030776
2,0.9984524818030776
2,0.9984524818030776
2,0.9970826309032235
2,0.9445137150829034
2,0.9998280535336753
2,0.9972488565388044
2,0.9984524818030776
2,0.9972488565388044
2,0.9984524818030776
3,0.9957013383418818
3,0.9980656022538469
3,0.996444428837701
3,0.9415221847414086
3,0.9429080108164206
3,0.9970769100724797
3,0.9709410471911204
3,0.9969049636061549
3,0.9957013383418818
3,0.9969049636061549
4,0.9941538201449592
4,0.9945124320536013
4,0.996444428837701
4,0.9383131183330897
4,0.9429080108164206
4,0.9803781906438429
4,0.9693935289941978
4,0.9953574454092322
4,0.9941538201449592
4,0.8536399982554134
5,0.9926063019480366
5,0.9936719171039576
5,0.9948988314104212
5,0.8765851595953251
5,0.941302306549938
5,0.9772512964607146
5,0.9589633037586123
5,0.9938099272123098
5,0.9926063019480366
5,0.8536399982554134
6,0.988364388953977
6,0.9921273816350209
6,0.9844938896019763
6,0.8750665975312243
6,0.9396966022834552
6,0.9751667003386292
6,0.9574147075689635
6,0.9953574454092322
6,0.9941538201449592
6,0.8528656255183462
7,0.9852731940994173
7,0.989749077668741
7,0.986040553837584
7,0.8750665975312243
7,0.9380908980169724
7,0.9751667003386292
7,0.9546616476762548
7,0.9953574454092322
7,0.9941538201449592
7,0.8512985957622474
8,0.9852731940994173
8,0.9887735728325473
8,0.9844938896019763
8,0.8568438527620127
8,0.9364851937504898
8,0.9751667003386292
8,0.9531130514866062
8,0.9938099272123098
8,0.9898551584868409
8,0.8497315660061489
9,0.9825254653398087
9,0.9903183806531399
9,0.9801976000586209
9,0.7285203383389517
9,0.9043711084208351
9,0.9709226568949904
9,0.9531130514866062
9,0.9908968791504951
9,0.9898551584868409
9,0.8456064376093141
10,0.982353732292333
10,0.9901467353397406
10,0.9779635294960761
10,0.7026724066551878
10,0.9020517578136934
10,0.9705322773602784
10,0.9546616476762548
10,0.9881476561492823
10,0.9878577764639241
10,0.8471714805484408
11,0.9825254653398087
11,0.9901467353397406
11,0.9775768634371741
11,0.7011682521258605
11,0.9004460535472106
11,0.9393019145833214
11,0.9546616476762548
11,0.9777339340202063
11,0.9863121790366443
11,0.8440413946701872
12,0.9639782962124505
12,0.9862847157882593
12,0.9760301992015661
12,0.6996078668648237
12,0.8975914681845747
12,0.9377403964444735
12,0.9650948673360795
12,0.9777339340202063
12,0.9600370227728869
12,0.8256951248518694
13,0.9639782962124505
13,0.8861034882908159
13,0.9744835349659581
13,0.6895865237742007
13,0.782959398454455
13,0.9245697483605378
13,0.963547349139157
13,0.9761864256685302
13,0.9615826202001667
13,0.8256951248518694
14,0.9624326987851706
14,0.8853581763205767
14,0.9760301992015661
14,0.6872933746106338
14,0.7798453047728919
14,0.9267246467487057
14,0.9619998309422344
14,0.9746389173168543
14,0.9587053502377503
14,0.8255193916824896
15,0.9595548447456655
15,0.8860288070343344
15,0.9744835349659581
15,0.686225652654534
15,0.7781202036469306
15,0.9184932969560637
15,0.9320811458017311
15,0.970423833812278
15,0.9572892940132783
15,0.8239377931580723
16,0.9610993802146024
16,0.8824325295705859
16,0.9622604170126348
16,0.6778048640741327
16,0.7763951025209691
16,0.9184932969560637
16,0.9320811458017311
16,0.9688782390359983
16,0.9563938662477469
16,0.7611758249846183
17,0.8176095583649357
17,0.881452928025799
17,0.9606609070133949
17,0.686225652654534
17,0.7770008463614315
17,0.9168759519270605
17,0.7879515469834213
17,0.9673326442597189
17,0.9578044931557048
17,0.7595317476775892
18,0.8176095583649357
18,0.881452928025799
18,0.9590613970141552
18,0.6685891367888555
18,0.6781386464889948
18,0.9251084729575797
18,0.6948005993476264
18,0.9659253261955942
18,0.9569094236494703
18,0.7051725185012521
19,0.816086815654309
19,0.8798839706178792
19,0.9590613970141552
19,0.6685891367888555
19,0.6753640502667517
19,0.9210680384797648
19,0.7879515469834213
19,0.9673326442597189
19,0.9553627514443002
19,0.6998965872810827
20,0.8153489407861969
20,0.8770947130037994
20,0.9590613970141552
20,0.6685891367888555
20,0.6646341162533602
20,0.938477701826557
20,0.7879515469834213
20,0.9664408809407968
20,0.9573308435380772
20,0.6983448428045622
21,0.8181312393446445
21,0.8785999236587824
21,0.9574618870149155
21,0.67119725390209
21,0.6668900453183213
21,0.938477701826557
21,0.7877773070596228
21,0.9664408809407968
21,0.9557822321493404
21,0.6967930983280419
22,0.8181312393446445
22,0.8793838657771059
22,0.9603054603468972
22,0.6888097320108181
22,0.8060026409375872
22,0.9419490009837793
22,0.8144360154007761
22,0.8081984247077839
22,0.9535744540923226
22,0.6983448428045622
23,0.9616142253709146
23,0.8605692549373432
23,0.9283152603621022
23,0.6803683146084298
23,0.6527130974598402
23,0.879132875310539
23,0.8128678560865906
23,0.9664408809407968
23,0.9557822321493404
23,0.6804892072613564
24,0.8790547547014356
24,0.9477988745348522
24,0.9304479403610886
24,0.6803683146084298
24,0.6500818632668183
24,0.8829443366758383
24,0.7952274347407549
24,0.9660542148818949
24,0.9571853298851418
24,0.6729503602678462
25,0.8788745909584315
25,0.9487783829922465
25,0.9288484303618488
25,0.6797807339267354
25,0.6527130974598402
25,0.8829443366758383
25,0.793604190186999
25,0.9633045895741474
25,0.8482590582600416
25,0.5116099294612673
26,0.8772531172713954
26,0.947978487038894
26,0.927248920362609
26,0.6782988315372833
26,0.6512330282262653
26,0.8725878957235502
26,0.7919809456332433
26,0.9633045895741474
26,0.8467075032985021
26,0.5116099294612673
27,0.8756316435843593
27,0.9371866930429062
27,0.9244053470306273
27,0.6782988315372833
27,0.5842801921648079
27,0.8725878957235502
27,0.793604190186999
27,0.9638201443193501
27,0.847717459774475
27,0.5116099294612673
28,0.8756316435843593
28,0.9342199238629756
28,0.927248920362609
28,0.7726550216742004
28,0.5821050465273879
28,0.766090514500137
28,0.6965831379660508
28,0.9629963922484899
28,0.847717459774475
28,0.5100408941807566
29,0.958353539380937
29,0.9303765571040614
29,0.927248920362609
29,0.770978273583702
29,0.5836109165840633
29,0.7662731691975395
29,0.6965831379660508
29,0.9320844967228978
29,0.8460926643177752
29,0.65767111184677
30,0.9556076985472717
30,0.9305541878973079
30,0.9288484303618488
30,0.7679973880894826
30,0.5794279442044095
30,0.7662731691975395
30,0.6993960045698755
30,0.7757366193747156
30,0.8444678688610754
30,0.6561030574458968
31,0.958353539380937
31,0.9289555107580895
31,0.927248920362609
31,0.7679973880894826
31,0.504377269828229
31,0.7646292769209173
31,0.6977431540766303
31,0.7763689671828263
31,0.8444678688610754
31,0.6529669486441504
32,0.9610993802146024
32,0.9305541878973079
32,0.926004857029867
32,0.7640828560974092
32,0.5221649371382078
32,0.7629715008408688
32,0.6961628776135025
32,0.7713805861315398
32,0.8460926643177752
32,0.6513988942432771
33,0.8785142634724235
33,0.9289555107580895
33,0.9245181180965367
33,0.7764667014920426
33,0.504377269828229
33,0.7741884450207623
33,0.6933534972346084
33,0.7094000661785729
33,0.9551219722892451
33,0.649830839842404
34,0.8763522985563753
34,0.927356833618871
34,0.9229174639076547
34,0.7747763488010584
34,0.5323703661222559
34,0.5576615334217339
34,0.6917732207714804
34,0.7067040710366896
34,0.9547350927400144
34,0.62873400879064
35,0.8747308248693393
35,0.9281561721884801
35,0.9229174639076547
35,0.7764667014920426
35,0.5309207038464401
35,0.5547323168048817
35,0.690719703129395
35,0.6703081366212661
35,0.8456864654536003
35,0.6489486418754022
36,0.8731093511823032
36,0.927356833618871
36,0.9233176274548752
36,0.7781570541830269
36,0.5306041612942928
36,0.5530051203642966
36,0.692299979592523
36,0.6622201511956164
36,0.8486496763042193
36,0.7791129546302189
37,0.8731093511823032
37,0.927356833618871
37,0.9249182816437571
37,0.7764667014920426
37,0.5320529223398635
37,0.5512779239237117
37,0.7754827220054722
37,0.6622201511956164
37,0.8484690090478736
37,0.7775104273895663
38,0.8519173891891352
38,0.9281561721884801
38,0.9249182816437571
38,0.7747763488010584
38,0.5306041612942928
38,0.5554575150373563
38,0.6881149150207208
38,0.6561593858818393
38,0.8486496763042193
38,0.758280100501736
39,0.7099542955992776
39,0.9297548493276987
39,0.926404734529677
39,0.7747763488010584
39,0.5326968161378949
39,0.5537823587625599
39,0.6846046013472263
39,0.6557442348081778
39,0.8490561776309973
39,0.7555697860563341
40,0.7119245906901266
40,0.9489389749983203
40,0.9248052245304372
40,0.7764667014920426
40,0.5341455771834654
40,0.5520551623219748
40,0.6846046013472263
40,0.6580521056603635
40,0.8474301723238853
40,0.7534307473616932
41,0.6895945796605044
41,0.9503068917143853
41,0.926404734529677
41,0.7556391055003288
41,0.6792633117414469
41,0.5537823587625599
41,0.6846046013472263
41,0.6565135250922396
41,0.8490561776309973
41,0.7705190615798942
42,0.6881168583423676
42,0.9487070827567865
42,0.9235611611976953
42,0.7073174557555151
42,0.6777289167154089
42,0.5555095552031448
42,0.6846046013472263
42,0.6565135250922396
42,0.847115594230839
42,0.7708014965928669
43,0.6881168583423676
43,0.9463962475958105
43,0.9219616511984554
43,0.7089292524432312
43,0.674660126663333
43,0.5572367516437298
43,0.7147672966157714
43,0.6568981702342707
43,0.8441669280781359
43,0.769131888855739
44,0.6866391370242309
44,0.9447964386382117
44,0.9203621411992158
44,0.7117946687769491
44,0.6954518232652889
44,0.575124307134614
44,0.6846046013472263
44,0.6584367508023946
44,0.8435715055167953
44,0.769131888855739
45,0.6846688419333818
45,0.9446758359604044
45,0.9219616511984554
45,0.7101828720892328
45,0.697005241525875
45,0.57355316534681
45,0.6846046013472263
45,0.6599753313705184
45,0.8435715055167953
45,0.7698814143972605
46,0.7060269730055652
46,0.9430771588211858
46,0.9183627537001661
46,0.7101828720892328
46,0.6985586597864609
46,0.57355316534681
46,0.6861647407576682
46,0.6659748399655188
46,0.8408335705248087
46,0.7681700302883991
47,0.7060269730055652
47,0.9453863591333904
47,0.9183627537001661
47,0.695460738567536
47,0.6969100457859491
47,0.57355316534681
47,0.6861647407576682
47,0.6644593208427604
47,0.8404267921156533
47,0.7698389504817491
48,0.7060269730055652
48,0.9453863591333904
48,0.9167632437009263
48,0.6970233130145397
48,0.6984615140116407
48,0.5718563038896382
48,0.6877248801681103
48,0.6648740214134077
48,0.8404267921156533
48,0.7690986805863185
49,0.6803949363898524
49,0.8337532852339697
49,0.9150037827017625
49,0.6923355896735288
49,0.7000129822373322
49,0.57355316534681
49,0.6814843225263423
49,0.6633575241460984
49,0.8404267921156533
49,0.7707663639230875
50,0.6707172876423361
50,0.8321145301006224
50,0.918602680200052
50,0.5287974596032893
50,0.7000129822373322
50,0.571982023559006
50,0.6632467307031947
50,0.6617531312158462
50,0.8404267921156533
50,0.7735645132087657
51,0.6721858369046697
51,0.8343624794468701
51,0.918602680200052
51,0.5258061825462157
51,0.7015644504630238
51,0.571982023559006
51,0.6468269502053292
51,0.6628520250569953
51,0.8379861216607207
51,0.7799777905306668
52,0.6726753533254477
52,0.836048441456556
52,0.9200998031566325
52,0.5294676175253229
52,0.7020816065382545
52,0.5704108817712019
52,0.6155260363760496
52,0.6628520250569953
52,0.8363590080240989
52,0.7799777905306668
53,0.5850643782544263
53,0.8516255833763327
53,0.9216981831442309
53,0.6929122358585458
53,0.7472851512807297
53,0.5702363104614458
53,0.6170910820675136
53,0.661335527789686
53,0.8347318943874772
53,0.7816435768480438
54,0.5835349594526065
54,0.8487381753583071
54,0.920659236152292
