population,HammingDistance
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
2,0.03773584905660377
