population,DeviationDistance
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
2,0.0014245014245014246
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
3,0.002849002849002849
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
6,0.007122507122507123
7,0.008547008547008548
7,0.007122507122507123
7,0.008547008547008548
7,0.008547008547008548
7,0.008547008547008548
7,0.008547008547008548
7,0.008547008547008548
7,0.008547008547008548
7,0.005698005698005698
7,0.008547008547008548
8,0.007122507122507123
8,0.008547008547008548
8,0.009971509971509971
8,0.009971509971509971
8,0.009971509971509971
8,0.009971509971509971
8,0.009971509971509971
8,0.009971509971509971
8,0.007122507122507123
8,0.009971509971509971
9,0.008547008547008548
9,0.009971509971509971
9,0.011396011396011397
9,0.011396011396011397
9,0.011396011396011397
9,0.011396011396011397
9,0.011396011396011397
9,0.011396011396011397
9,0.008547008547008548
9,0.008547008547008548
10,0.009971509971509971
10,0.011396011396011397
10,0.012820512820512822
10,0.012820512820512822
10,0.012820512820512822
10,0.009971509971509971
10,0.012820512820512822
10,0.012820512820512822
10,0.009971509971509971
10,0.009971509971509971
11,0.011396011396011397
11,0.011396011396011397
11,0.011396011396011397
11,0.014245014245014245
11,0.014245014245014245
11,0.011396011396011397
11,0.014245014245014245
11,0.014245014245014245
11,0.011396011396011397
11,0.011396011396011397
12,0.012820512820512822
12,0.012820512820512822
12,0.012820512820512822
12,0.01566951566951567
12,0.01566951566951567
12,0.012820512820512822
12,0.01566951566951567
12,0.01566951566951567
12,0.009971509971509971
12,0.009971509971509971
13,0.014245014245014245
13,0.011396011396011397
13,0.014245014245014245
13,0.017094017094017096
13,0.017094017094017096
13,0.014245014245014245
13,0.017094017094017096
13,0.017094017094017096
13,0.011396011396011397
13,0.011396011396011397
14,0.01566951566951567
14,0.012820512820512822
14,0.01566951566951567
14,0.01851851851851852
14,0.01851851851851852
14,0.01566951566951567
14,0.01566951566951567
14,0.01851851851851852
14,0.012820512820512822
14,0.009971509971509971
15,0.017094017094017096
15,0.014245014245014245
15,0.01566951566951567
15,0.019943019943019943
15,0.019943019943019943
15,0.014245014245014245
15,0.017094017094017096
15,0.019943019943019943
15,0.014245014245014245
15,0.011396011396011397
16,0.01566951566951567
16,0.01566951566951567
16,0.017094017094017096
16,0.021367521367521368
16,0.01851851851851852
16,0.01566951566951567
16,0.017094017094017096
16,0.021367521367521368
16,0.01566951566951567
16,0.012820512820512822
17,0.017094017094017096
17,0.017094017094017096
17,0.01851851851851852
17,0.019943019943019943
17,0.017094017094017096
17,0.017094017094017096
17,0.01851851851851852
17,0.019943019943019943
17,0.017094017094017096
17,0.014245014245014245
18,0.01566951566951567
18,0.01566951566951567
18,0.019943019943019943
18,0.021367521367521368
18,0.01851851851851852
18,0.01851851851851852
18,0.019943019943019943
18,0.01851851851851852
18,0.01851851851851852
18,0.01566951566951567
19,0.014245014245014245
19,0.017094017094017096
19,0.01851851851851852
19,0.022792022792022793
19,0.019943019943019943
19,0.019943019943019943
19,0.019943019943019943
19,0.019943019943019943
19,0.017094017094017096
19,0.017094017094017096
20,0.01566951566951567
20,0.01851851851851852
20,0.019943019943019943
20,0.02421652421652422
20,0.021367521367521368
20,0.021367521367521368
20,0.021367521367521368
20,0.021367521367521368
20,0.01851851851851852
20,0.01851851851851852
21,0.017094017094017096
21,0.017094017094017096
21,0.021367521367521368
21,0.022792022792022793
21,0.022792022792022793
21,0.022792022792022793
21,0.022792022792022793
21,0.022792022792022793
21,0.019943019943019943
21,0.019943019943019943
22,0.01566951566951567
22,0.01851851851851852
22,0.019943019943019943
22,0.021367521367521368
22,0.02421652421652422
22,0.02421652421652422
22,0.02421652421652422
22,0.02421652421652422
22,0.021367521367521368
22,0.021367521367521368
23,0.017094017094017096
23,0.019943019943019943
23,0.021367521367521368
23,0.022792022792022793
23,0.022792022792022793
23,0.02421652421652422
23,0.025641025641025644
23,0.022792022792022793
23,0.019943019943019943
23,0.022792022792022793
24,0.01566951566951567
24,0.021367521367521368
24,0.022792022792022793
24,0.02421652421652422
24,0.02421652421652422
24,0.025641025641025644
24,0.027065527065527065
24,0.02421652421652422
24,0.021367521367521368
24,0.02421652421652422
25,0.017094017094017096
25,0.022792022792022793
25,0.021367521367521368
25,0.022792022792022793
25,0.025641025641025644
25,0.025641025641025644
25,0.025641025641025644
25,0.022792022792022793
25,0.019943019943019943
25,0.025641025641025644
26,0.01851851851851852
26,0.021367521367521368
26,0.022792022792022793
26,0.02421652421652422
26,0.025641025641025644
26,0.027065527065527065
26,0.02421652421652422
26,0.021367521367521368
26,0.021367521367521368
26,0.027065527065527065
27,0.019943019943019943
27,0.022792022792022793
27,0.021367521367521368
27,0.025641025641025644
27,0.02421652421652422
27,0.027065527065527065
27,0.025641025641025644
27,0.022792022792022793
27,0.022792022792022793
27,0.02849002849002849
28,0.021367521367521368
28,0.02421652421652422
28,0.022792022792022793
28,0.025641025641025644
28,0.025641025641025644
28,0.02849002849002849
28,0.027065527065527065
28,0.022792022792022793
28,0.021367521367521368
28,0.029914529914529916
29,0.019943019943019943
29,0.022792022792022793
29,0.02421652421652422
29,0.027065527065527065
29,0.027065527065527065
29,0.027065527065527065
29,0.02849002849002849
29,0.021367521367521368
29,0.022792022792022793
29,0.03133903133903134
30,0.021367521367521368
30,0.02421652421652422
30,0.025641025641025644
30,0.02849002849002849
30,0.027065527065527065
30,0.02849002849002849
30,0.027065527065527065
30,0.019943019943019943
30,0.02421652421652422
30,0.03276353276353276
31,0.022792022792022793
31,0.022792022792022793
31,0.027065527065527065
31,0.029914529914529916
31,0.02849002849002849
31,0.029914529914529916
31,0.025641025641025644
31,0.021367521367521368
31,0.025641025641025644
31,0.03418803418803419
32,0.022792022792022793
32,0.021367521367521368
32,0.02849002849002849
32,0.02849002849002849
32,0.029914529914529916
32,0.02849002849002849
32,0.027065527065527065
32,0.021367521367521368
32,0.02421652421652422
32,0.03561253561253561
33,0.02421652421652422
33,0.022792022792022793
33,0.029914529914529916
33,0.029914529914529916
33,0.02849002849002849
33,0.029914529914529916
33,0.027065527065527065
33,0.022792022792022793
33,0.025641025641025644
33,0.03418803418803419
34,0.025641025641025644
34,0.022792022792022793
34,0.03133903133903134
34,0.03133903133903134
34,0.029914529914529916
34,0.03133903133903134
34,0.02849002849002849
34,0.021367521367521368
34,0.02421652421652422
34,0.03561253561253561
35,0.027065527065527065
35,0.02421652421652422
35,0.03276353276353276
35,0.03276353276353276
35,0.03133903133903134
35,0.03276353276353276
35,0.029914529914529916
35,0.022792022792022793
35,0.025641025641025644
35,0.03703703703703704
36,0.02849002849002849
36,0.025641025641025644
36,0.03133903133903134
36,0.03418803418803419
36,0.03276353276353276
36,0.03418803418803419
36,0.02849002849002849
36,0.021367521367521368
36,0.027065527065527065
36,0.03703703703703704
37,0.029914529914529916
37,0.027065527065527065
37,0.029914529914529916
37,0.03561253561253561
37,0.03418803418803419
37,0.03418803418803419
37,0.027065527065527065
37,0.019943019943019943
37,0.02849002849002849
37,0.03561253561253561
38,0.02849002849002849
38,0.02849002849002849
38,0.03133903133903134
38,0.03703703703703704
38,0.03561253561253561
38,0.03561253561253561
38,0.027065527065527065
38,0.021367521367521368
38,0.029914529914529916
38,0.03561253561253561
39,0.029914529914529916
39,0.027065527065527065
39,0.03276353276353276
39,0.03561253561253561
39,0.03561253561253561
39,0.03561253561253561
39,0.027065527065527065
39,0.022792022792022793
39,0.02849002849002849
39,0.03703703703703704
40,0.03133903133903134
40,0.02849002849002849
40,0.03418803418803419
40,0.03418803418803419
40,0.03703703703703704
40,0.03703703703703704
40,0.02849002849002849
40,0.022792022792022793
40,0.029914529914529916
40,0.03561253561253561
41,0.03276353276353276
41,0.027065527065527065
41,0.03561253561253561
41,0.03561253561253561
41,0.03703703703703704
41,0.03703703703703704
41,0.029914529914529916
41,0.02421652421652422
41,0.03133903133903134
41,0.03703703703703704
42,0.03276353276353276
42,0.02849002849002849
42,0.03703703703703704
42,0.03703703703703704
42,0.038461538461538464
42,0.03561253561253561
42,0.03133903133903134
42,0.022792022792022793
42,0.029914529914529916
42,0.03703703703703704
43,0.03418803418803419
43,0.029914529914529916
43,0.038461538461538464
43,0.038461538461538464
43,0.038461538461538464
43,0.03703703703703704
43,0.03276353276353276
43,0.02421652421652422
43,0.03133903133903134
43,0.03561253561253561
44,0.03418803418803419
44,0.03133903133903134
44,0.03703703703703704
44,0.039886039886039885
44,0.038461538461538464
44,0.03703703703703704
44,0.03418803418803419
44,0.025641025641025644
44,0.03133903133903134
44,0.03561253561253561
45,0.03561253561253561
45,0.03276353276353276
45,0.03703703703703704
45,0.038461538461538464
45,0.03703703703703704
45,0.03561253561253561
45,0.03276353276353276
45,0.027065527065527065
45,0.03276353276353276
45,0.03561253561253561
46,0.03703703703703704
46,0.03133903133903134
46,0.03703703703703704
46,0.039886039886039885
46,0.03703703703703704
46,0.03418803418803419
46,0.03418803418803419
46,0.02849002849002849
46,0.03276353276353276
46,0.03561253561253561
47,0.03703703703703704
47,0.03276353276353276
47,0.038461538461538464
47,0.041310541310541314
47,0.038461538461538464
47,0.03561253561253561
47,0.03561253561253561
47,0.029914529914529916
47,0.03418803418803419
47,0.03418803418803419
48,0.038461538461538464
48,0.03276353276353276
48,0.039886039886039885
48,0.042735042735042736
48,0.039886039886039885
48,0.03703703703703704
48,0.03703703703703704
48,0.029914529914529916
48,0.03276353276353276
48,0.03418803418803419
49,0.039886039886039885
49,0.03133903133903134
49,0.041310541310541314
49,0.042735042735042736
49,0.038461538461538464
49,0.03703703703703704
49,0.03703703703703704
49,0.03133903133903134
49,0.03276353276353276
49,0.03561253561253561
50,0.041310541310541314
50,0.029914529914529916
50,0.042735042735042736
50,0.044159544159544165
50,0.03703703703703704
50,0.038461538461538464
50,0.038461538461538464
50,0.029914529914529916
50,0.03418803418803419
50,0.03561253561253561
51,0.042735042735042736
51,0.03133903133903134
51,0.044159544159544165
51,0.042735042735042736
51,0.038461538461538464
51,0.039886039886039885
51,0.039886039886039885
51,0.029914529914529916
51,0.03276353276353276
51,0.03703703703703704
52,0.042735042735042736
52,0.029914529914529916
52,0.045584045584045586
52,0.042735042735042736
52,0.039886039886039885
52,0.041310541310541314
52,0.038461538461538464
52,0.02849002849002849
52,0.03418803418803419
52,0.038461538461538464
53,0.044159544159544165
53,0.03133903133903134
53,0.04700854700854701
53,0.042735042735042736
53,0.039886039886039885
53,0.042735042735042736
53,0.039886039886039885
53,0.027065527065527065
53,0.03561253561253561
53,0.039886039886039885
54,0.044159544159544165
54,0.029914529914529916
54,0.04700854700854701
54,0.044159544159544165
54,0.041310541310541314
54,0.044159544159544165
54,0.038461538461538464
54,0.025641025641025644
54,0.03561253561253561
54,0.041310541310541314
55,0.045584045584045586
55,0.03133903133903134
55,0.04700854700854701
55,0.042735042735042736
55,0.041310541310541314
55,0.045584045584045586
55,0.03703703703703704
55,0.027065527065527065
55,0.03418803418803419
55,0.041310541310541314
56,0.04700854700854701
56,0.03133903133903134
56,0.045584045584045586
56,0.044159544159544165
56,0.042735042735042736
56,0.045584045584045586
56,0.038461538461538464
56,0.02849002849002849
56,0.03561253561253561
56,0.039886039886039885
57,0.04700854700854701
57,0.029914529914529916
57,0.04700854700854701
57,0.042735042735042736
57,0.041310541310541314
57,0.04700854700854701
57,0.03703703703703704
57,0.02849002849002849
57,0.03561253561253561
57,0.041310541310541314
58,0.045584045584045586
