population,HammingDistance
58,0.7547169811320755
58,0.7169811320754716
58,0.7169811320754716
58,0.6981132075471698
58,0.8301886792452831
58,0.5471698113207547
59,0.7547169811320755
59,0.8113207547169812
59,0.7169811320754716
59,0.6415094339622641
59,0.7735849056603774
59,0.7358490566037735
59,0.7169811320754716
59,0.7169811320754716
59,0.8679245283018868
59,0.5283018867924528
60,0.7735849056603774
60,0.7924528301886793
60,0.7547169811320755
60,0.6226415094339622
60,0.7924528301886793
60,0.7735849056603774
60,0.7169811320754716
60,0.6981132075471698
60,0.8490566037735849
60,0.49056603773584906
61,0.7547169811320755
61,0.7735849056603774
61,0.7547169811320755
61,0.6415094339622641
61,0.7547169811320755
61,0.7547169811320755
61,0.6981132075471698
61,0.7169811320754716
61,0.8490566037735849
61,0.5283018867924528
62,0.7924528301886793
62,0.7547169811320755
62,0.7735849056603774
62,0.6226415094339622
62,0.7547169811320755
62,0.7547169811320755
62,0.7169811320754716
62,0.6981132075471698
62,0.8301886792452831
62,0.49056603773584906
63,0.7547169811320755
63,0.7547169811320755
63,0.7924528301886793
63,0.6415094339622641
63,0.7358490566037735
63,0.7735849056603774
63,0.7358490566037735
63,0.660377358490566
63,0.8490566037735849
63,0.5283018867924528
64,0.7169811320754716
64,0.7735849056603774
64,0.7735849056603774
64,0.660377358490566
64,0.7547169811320755
64,0.7547169811320755
64,0.7358490566037735
64,0.6415094339622641
64,0.8490566037735849
64,0.49056603773584906
65,0.6981132075471698
65,0.7735849056603774
65,0.7924528301886793
65,0.6226415094339622
65,0.7547169811320755
65,0.7358490566037735
65,0.7169811320754716
65,0.660377358490566
65,0.8113207547169812
65,0.5283018867924528
66,0.6981132075471698
66,0.7358490566037735
66,0.8113207547169812
66,0.6226415094339622
66,0.7547169811320755
66,0.7547169811320755
66,0.7547169811320755
66,0.6792452830188679
66,0.7924528301886793
66,0.5660377358490566
67,0.6981132075471698
67,0.7358490566037735
67,0.8301886792452831
67,0.6037735849056604
67,0.7169811320754716
67,0.7735849056603774
67,0.7547169811320755
67,0.6981132075471698
67,0.7735849056603774
67,0.5471698113207547
68,0.7169811320754716
68,0.7547169811320755
68,0.8113207547169812
68,0.5660377358490566
68,0.7358490566037735
68,0.7735849056603774
68,0.7547169811320755
68,0.7169811320754716
68,0.7735849056603774
68,0.5660377358490566
69,0.7547169811320755
69,0.7735849056603774
69,0.8113207547169812
69,0.5849056603773585
69,0.7735849056603774
69,0.7547169811320755
69,0.7924528301886793
69,0.7358490566037735
69,0.7547169811320755
69,0.5849056603773585
70,0.7735849056603774
70,0.7924528301886793
70,0.7924528301886793
70,0.6226415094339622
70,0.7735849056603774
70,0.7735849056603774
70,0.8113207547169812
70,0.7547169811320755
70,0.7735849056603774
70,0.5660377358490566
71,0.7358490566037735
71,0.8113207547169812
71,0.7924528301886793
71,0.6415094339622641
71,0.7735849056603774
71,0.7735849056603774
71,0.7924528301886793
71,0.7358490566037735
71,0.7924528301886793
71,0.5471698113207547
72,0.7169811320754716
72,0.7735849056603774
72,0.7924528301886793
72,0.660377358490566
72,0.7924528301886793
72,0.8113207547169812
72,0.7547169811320755
72,0.7547169811320755
72,0.7735849056603774
72,0.5094339622641509
73,0.7169811320754716
73,0.7924528301886793
73,0.8113207547169812
73,0.660377358490566
73,0.8113207547169812
73,0.7924528301886793
73,0.7547169811320755
73,0.7169811320754716
73,0.7547169811320755
73,0.5094339622641509
74,0.6981132075471698
74,0.8301886792452831
74,0.8113207547169812
74,0.6226415094339622
74,0.8301886792452831
74,0.7547169811320755
74,0.7547169811320755
74,0.7169811320754716
74,0.7735849056603774
74,0.5471698113207547
75,0.6981132075471698
75,0.8113207547169812
75,0.7924528301886793
75,0.6037735849056604
75,0.8679245283018868
75,0.7547169811320755
75,0.7735849056603774
75,0.6792452830188679
75,0.7924528301886793
75,0.5283018867924528
76,0.7358490566037735
76,0.7924528301886793
76,0.8301886792452831
76,0.6037735849056604
76,0.9056603773584906
76,0.7547169811320755
76,0.7924528301886793
76,0.6981132075471698
76,0.7924528301886793
76,0.5283018867924528
77,0.7169811320754716
77,0.7735849056603774
77,0.7924528301886793
77,0.6037735849056604
77,0.9056603773584906
77,0.7735849056603774
77,0.8113207547169812
77,0.7169811320754716
77,0.7735849056603774
77,0.5660377358490566
78,0.7358490566037735
78,0.7358490566037735
78,0.7735849056603774
78,0.6226415094339622
78,0.9056603773584906
78,0.7735849056603774
78,0.8490566037735849
78,0.7547169811320755
78,0.7735849056603774
78,0.5849056603773585
79,0.7547169811320755
79,0.6981132075471698
79,0.7924528301886793
79,0.6415094339622641
79,0.8679245283018868
79,0.7735849056603774
79,0.8679245283018868
79,0.7924528301886793
79,0.7358490566037735
79,0.5849056603773585
80,0.7169811320754716
80,0.6792452830188679
80,0.7924528301886793
80,0.660377358490566
80,0.8490566037735849
80,0.7547169811320755
80,0.8679245283018868
80,0.7924528301886793
80,0.7358490566037735
80,0.6037735849056604
81,0.6792452830188679
81,0.7169811320754716
81,0.7924528301886793
81,0.6415094339622641
81,0.8679245283018868
81,0.7547169811320755
81,0.8490566037735849
81,0.7547169811320755
81,0.7547169811320755
81,0.6226415094339622
82,0.6981132075471698
82,0.7169811320754716
82,0.7924528301886793
82,0.660377358490566
82,0.8679245283018868
82,0.7547169811320755
82,0.8679245283018868
82,0.7547169811320755
82,0.7735849056603774
82,0.6226415094339622
83,0.6792452830188679
83,0.6981132075471698
83,0.7924528301886793
83,0.6415094339622641
83,0.8679245283018868
83,0.7735849056603774
83,0.8679245283018868
83,0.7924528301886793
83,0.7735849056603774
83,0.660377358490566
84,0.6792452830188679
84,0.7169811320754716
84,0.7924528301886793
84,0.660377358490566
84,0.8679245283018868
84,0.7547169811320755
84,0.8867924528301887
84,0.7735849056603774
84,0.7547169811320755
84,0.6981132075471698
85,0.6792452830188679
85,0.6792452830188679
85,0.8113207547169812
85,0.6415094339622641
85,0.8679245283018868
85,0.7547169811320755
85,0.8867924528301887
85,0.7547169811320755
85,0.7735849056603774
85,0.7358490566037735
86,0.6981132075471698
86,0.6981132075471698
86,0.8113207547169812
86,0.6415094339622641
86,0.8301886792452831
86,0.7735849056603774
86,0.8679245283018868
86,0.7358490566037735
86,0.8113207547169812
86,0.6981132075471698
87,0.7169811320754716
87,0.7169811320754716
87,0.8113207547169812
87,0.6415094339622641
87,0.8490566037735849
87,0.7358490566037735
87,0.8679245283018868
87,0.7358490566037735
87,0.8301886792452831
87,0.7169811320754716
88,0.7358490566037735
88,0.7547169811320755
88,0.8113207547169812
88,0.6226415094339622
88,0.8490566037735849
88,0.7547169811320755
88,0.8490566037735849
88,0.7547169811320755
88,0.7924528301886793
88,0.6792452830188679
89,0.7547169811320755
89,0.7547169811320755
89,0.8113207547169812
89,0.6037735849056604
89,0.8679245283018868
89,0.7735849056603774
89,0.8301886792452831
89,0.7547169811320755
89,0.7924528301886793
89,0.6792452830188679
90,0.7735849056603774
90,0.7358490566037735
90,0.8113207547169812
90,0.6037735849056604
90,0.8301886792452831
90,0.7735849056603774
90,0.8490566037735849
90,0.7358490566037735
90,0.8113207547169812
90,0.6981132075471698
91,0.7735849056603774
91,0.7547169811320755
91,0.7735849056603774
91,0.5849056603773585
91,0.8301886792452831
91,0.7735849056603774
91,0.8490566037735849
91,0.7735849056603774
91,0.8301886792452831
91,0.7358490566037735
92,0.8113207547169812
92,0.7169811320754716
92,0.7735849056603774
92,0.6226415094339622
92,0.8490566037735849
92,0.7547169811320755
92,0.8679245283018868
92,0.7358490566037735
92,0.8113207547169812
92,0.7169811320754716
93,0.7924528301886793
93,0.7358490566037735
93,0.7735849056603774
93,0.6415094339622641
93,0.8301886792452831
93,0.7358490566037735
93,0.8490566037735849
93,0.6981132075471698
93,0.8301886792452831
93,0.7169811320754716
94,0.8113207547169812
94,0.7169811320754716
94,0.7735849056603774
94,0.6415094339622641
94,0.8490566037735849
94,0.7547169811320755
94,0.8490566037735849
94,0.7169811320754716
94,0.8113207547169812
94,0.7547169811320755
95,0.8113207547169812
95,0.7358490566037735
95,0.7547169811320755
95,0.6792452830188679
95,0.8301886792452831
95,0.7735849056603774
95,0.8301886792452831
95,0.7169811320754716
95,0.8301886792452831
95,0.7924528301886793
96,0.7924528301886793
96,0.7358490566037735
96,0.7924528301886793
96,0.660377358490566
96,0.8113207547169812
96,0.8113207547169812
96,0.8301886792452831
96,0.7169811320754716
96,0.8490566037735849
96,0.7735849056603774
97,0.7735849056603774
97,0.7169811320754716
97,0.7924528301886793
97,0.6792452830188679
97,0.7924528301886793
97,0.8301886792452831
97,0.8113207547169812
97,0.7358490566037735
97,0.8679245283018868
97,0.7924528301886793
98,0.7735849056603774
98,0.6981132075471698
98,0.7924528301886793
98,0.660377358490566
98,0.7735849056603774
98,0.8301886792452831
98,0.8113207547169812
98,0.7169811320754716
98,0.8679245283018868
98,0.8113207547169812
99,0.7924528301886793
99,0.660377358490566
99,0.7735849056603774
99,0.6415094339622641
99,0.7924528301886793
99,0.8301886792452831
99,0.8301886792452831
99,0.6981132075471698
99,0.8490566037735849
99,0.8301886792452831
100,0.7735849056603774
100,0.660377358490566
100,0.7735849056603774
100,0.660377358490566
100,0.7735849056603774
100,0.8490566037735849
100,0.8301886792452831
100,0.6981132075471698
100,0.8490566037735849
100,0.8113207547169812
