population,LongestCommonSubsequence
60,0.34615384615384615
61,0.38461538461538464
61,0.34615384615384615
61,0.2692307692307692
61,0.40384615384615385
61,0.34615384615384615
61,0.25
61,0.38461538461538464
61,0.3076923076923077
61,0.38461538461538464
61,0.36538461538461536
62,0.38461538461538464
62,0.34615384615384615
62,0.2692307692307692
62,0.40384615384615385
62,0.34615384615384615
62,0.2692307692307692
62,0.40384615384615385
62,0.3076923076923077
62,0.38461538461538464
62,0.36538461538461536
63,0.40384615384615385
63,0.36538461538461536
63,0.2692307692307692
63,0.40384615384615385
63,0.34615384615384615
63,0.25
63,0.40384615384615385
63,0.3076923076923077
63,0.36538461538461536
63,0.36538461538461536
64,0.38461538461538464
64,0.36538461538461536
64,0.2692307692307692
64,0.40384615384615385
64,0.3269230769230769
64,0.25
64,0.40384615384615385
64,0.3076923076923077
64,0.36538461538461536
64,0.38461538461538464
65,0.38461538461538464
65,0.36538461538461536
65,0.2692307692307692
65,0.40384615384615385
65,0.34615384615384615
65,0.2692307692307692
65,0.38461538461538464
65,0.3269230769230769
65,0.36538461538461536
65,0.38461538461538464
66,0.36538461538461536
66,0.36538461538461536
66,0.28846153846153844
66,0.4230769230769231
66,0.34615384615384615
66,0.28846153846153844
66,0.36538461538461536
66,0.3076923076923077
66,0.36538461538461536
66,0.40384615384615385
67,0.34615384615384615
67,0.36538461538461536
67,0.28846153846153844
67,0.40384615384615385
67,0.34615384615384615
67,0.3076923076923077
67,0.36538461538461536
67,0.3269230769230769
67,0.38461538461538464
67,0.4230769230769231
68,0.36538461538461536
68,0.36538461538461536
68,0.2692307692307692
68,0.38461538461538464
68,0.34615384615384615
68,0.3076923076923077
68,0.38461538461538464
68,0.3076923076923077
68,0.40384615384615385
68,0.4230769230769231
69,0.34615384615384615
69,0.34615384615384615
69,0.2692307692307692
69,0.38461538461538464
69,0.36538461538461536
69,0.3076923076923077
69,0.40384615384615385
69,0.3269230769230769
69,0.40384615384615385
69,0.4230769230769231
70,0.34615384615384615
70,0.34615384615384615
70,0.2692307692307692
70,0.40384615384615385
70,0.38461538461538464
70,0.3269230769230769
70,0.4230769230769231
70,0.3269230769230769
70,0.40384615384615385
70,0.4230769230769231
71,0.36538461538461536
71,0.36538461538461536
71,0.2692307692307692
71,0.4230769230769231
71,0.36538461538461536
71,0.3076923076923077
71,0.4230769230769231
71,0.3269230769230769
71,0.4230769230769231
71,0.4230769230769231
72,0.38461538461538464
72,0.36538461538461536
72,0.28846153846153844
72,0.4423076923076923
72,0.38461538461538464
72,0.3269230769230769
72,0.4230769230769231
72,0.3269230769230769
72,0.4230769230769231
72,0.4230769230769231
73,0.40384615384615385
73,0.36538461538461536
73,0.3076923076923077
73,0.4423076923076923
73,0.36538461538461536
73,0.3076923076923077
73,0.4230769230769231
73,0.3269230769230769
73,0.40384615384615385
73,0.4230769230769231
74,0.40384615384615385
74,0.36538461538461536
74,0.3076923076923077
74,0.4423076923076923
74,0.36538461538461536
74,0.3076923076923077
74,0.4423076923076923
74,0.3269230769230769
74,0.40384615384615385
74,0.4230769230769231
75,0.38461538461538464
75,0.36538461538461536
75,0.3269230769230769
75,0.4423076923076923
75,0.36538461538461536
75,0.28846153846153844
75,0.4230769230769231
75,0.3076923076923077
75,0.4230769230769231
75,0.4423076923076923
76,0.38461538461538464
76,0.34615384615384615
76,0.3076923076923077
76,0.4423076923076923
76,0.36538461538461536
76,0.3076923076923077
76,0.4230769230769231
76,0.3076923076923077
76,0.4423076923076923
76,0.4423076923076923
77,0.38461538461538464
77,0.3269230769230769
77,0.3076923076923077
77,0.46153846153846156
77,0.36538461538461536
77,0.3076923076923077
77,0.4423076923076923
77,0.3269230769230769
77,0.4423076923076923
77,0.4230769230769231
78,0.40384615384615385
78,0.34615384615384615
78,0.3076923076923077
78,0.46153846153846156
78,0.38461538461538464
78,0.28846153846153844
78,0.46153846153846156
78,0.3269230769230769
78,0.4423076923076923
78,0.4423076923076923
79,0.38461538461538464
79,0.34615384615384615
79,0.3076923076923077
79,0.4807692307692308
79,0.38461538461538464
79,0.28846153846153844
79,0.46153846153846156
79,0.3269230769230769
79,0.4423076923076923
79,0.4423076923076923
80,0.38461538461538464
80,0.36538461538461536
80,0.3269230769230769
80,0.4807692307692308
80,0.36538461538461536
80,0.28846153846153844
80,0.46153846153846156
80,0.3269230769230769
80,0.4230769230769231
80,0.4423076923076923
81,0.36538461538461536
81,0.36538461538461536
81,0.3269230769230769
81,0.5
81,0.38461538461538464
81,0.2692307692307692
81,0.4807692307692308
81,0.34615384615384615
81,0.40384615384615385
81,0.4230769230769231
82,0.36538461538461536
82,0.36538461538461536
82,0.34615384615384615
82,0.5
82,0.36538461538461536
82,0.2692307692307692
82,0.4807692307692308
82,0.36538461538461536
82,0.40384615384615385
82,0.4230769230769231
83,0.38461538461538464
83,0.36538461538461536
83,0.34615384615384615
83,0.5
83,0.38461538461538464
83,0.25
83,0.4807692307692308
83,0.38461538461538464
83,0.4230769230769231
83,0.4230769230769231
84,0.38461538461538464
84,0.36538461538461536
84,0.34615384615384615
84,0.4807692307692308
84,0.40384615384615385
84,0.25
84,0.46153846153846156
84,0.38461538461538464
84,0.40384615384615385
84,0.4230769230769231
85,0.40384615384615385
85,0.36538461538461536
85,0.36538461538461536
85,0.5
85,0.38461538461538464
85,0.25
85,0.4807692307692308
85,0.38461538461538464
85,0.38461538461538464
85,0.4230769230769231
86,0.40384615384615385
86,0.36538461538461536
86,0.36538461538461536
86,0.5192307692307693
86,0.38461538461538464
86,0.25
86,0.4807692307692308
86,0.38461538461538464
86,0.40384615384615385
86,0.4230769230769231
87,0.40384615384615385
87,0.38461538461538464
87,0.36538461538461536
87,0.5192307692307693
87,0.38461538461538464
87,0.2692307692307692
87,0.4807692307692308
87,0.40384615384615385
87,0.40384615384615385
87,0.4230769230769231
88,0.38461538461538464
88,0.38461538461538464
88,0.36538461538461536
88,0.5
88,0.38461538461538464
88,0.28846153846153844
88,0.4807692307692308
88,0.4230769230769231
88,0.38461538461538464
88,0.4230769230769231
89,0.38461538461538464
89,0.38461538461538464
89,0.36538461538461536
89,0.5
89,0.38461538461538464
89,0.2692307692307692
89,0.4807692307692308
89,0.40384615384615385
89,0.38461538461538464
89,0.4230769230769231
90,0.38461538461538464
90,0.38461538461538464
90,0.38461538461538464
90,0.5
90,0.38461538461538464
90,0.2692307692307692
90,0.5
90,0.40384615384615385
90,0.38461538461538464
90,0.4230769230769231
91,0.38461538461538464
91,0.36538461538461536
91,0.40384615384615385
91,0.5
91,0.38461538461538464
91,0.2692307692307692
91,0.5
91,0.40384615384615385
91,0.36538461538461536
91,0.4230769230769231
92,0.40384615384615385
92,0.34615384615384615
92,0.38461538461538464
92,0.5
92,0.38461538461538464
92,0.28846153846153844
92,0.4807692307692308
92,0.4230769230769231
92,0.36538461538461536
92,0.4230769230769231
93,0.40384615384615385
93,0.36538461538461536
93,0.38461538461538464
93,0.5
93,0.40384615384615385
93,0.3076923076923077
93,0.4807692307692308
93,0.40384615384615385
93,0.36538461538461536
93,0.4230769230769231
94,0.40384615384615385
94,0.38461538461538464
94,0.36538461538461536
94,0.5
94,0.40384615384615385
94,0.3269230769230769
94,0.5
94,0.4230769230769231
94,0.38461538461538464
94,0.4230769230769231
95,0.4230769230769231
95,0.38461538461538464
95,0.36538461538461536
95,0.5
95,0.40384615384615385
95,0.3269230769230769
95,0.5
95,0.40384615384615385
95,0.40384615384615385
95,0.4230769230769231
96,0.4423076923076923
96,0.38461538461538464
96,0.38461538461538464
96,0.5192307692307693
96,0.40384615384615385
96,0.3076923076923077
96,0.5
96,0.4230769230769231
96,0.4230769230769231
96,0.4230769230769231
97,0.4423076923076923
97,0.38461538461538464
97,0.38461538461538464
97,0.5384615384615384
97,0.38461538461538464
97,0.3076923076923077
97,0.4807692307692308
97,0.4230769230769231
97,0.4230769230769231
97,0.4230769230769231
98,0.4423076923076923
98,0.38461538461538464
98,0.38461538461538464
98,0.5384615384615384
98,0.38461538461538464
98,0.28846153846153844
98,0.46153846153846156
98,0.4230769230769231
98,0.4423076923076923
98,0.4230769230769231
99,0.4230769230769231
99,0.40384615384615385
99,0.38461538461538464
99,0.5192307692307693
99,0.38461538461538464
99,0.2692307692307692
99,0.46153846153846156
99,0.4423076923076923
99,0.4423076923076923
99,0.4230769230769231
100,0.40384615384615385
100,0.40384615384615385
100,0.40384615384615385
100,0.5192307692307693
100,0.38461538461538464
100,0.28846153846153844
100,0.4807692307692308
100,0.4423076923076923
100,0.4423076923076923
100,0.40384615384615385
