population,SquareDeviationDistance
54,0.002338332527011772
54,0.0012901144976616675
54,0.0017739074342847927
54,0.002580228995323335
54,0.002459280761167554
54,0.0027414933075310434
55,0.0015723270440251573
55,0.002580228995323335
55,0.001854539590388647
55,0.002257700370907918
55,0.0023786486050636994
55,0.001451378809869376
55,0.00181422351233672
55,0.002701177229479116
55,0.0024995968392194806
55,0.002822125463634898
56,0.0016529592001290115
56,0.0024995968392194806
56,0.0020561199806482825
56,0.0022980164489598454
56,0.002459280761167554
56,0.00153201096597323
56,0.0017335913562328657
56,0.002580228995323335
56,0.002822125463634898
56,0.002943073697790679
57,0.0016932752781809385
57,0.002620545073375262
57,0.0021770682148040637
57,0.002257700370907918
57,0.002580228995323335
57,0.0016126431220770843
57,0.0017739074342847927
57,0.0024995968392194806
57,0.0027818093855829706
57,0.003023705853894533
58,0.0017335913562328657
58,0.0027414933075310434
58,0.002257700370907918
58,0.002338332527011772
58,0.0026608611514271894
58,0.0016529592001290115
58,0.001854539590388647
58,0.0024189646831156266
58,0.002822125463634898
58,0.0029833897758426062
59,0.0016529592001290115
59,0.0027818093855829706
59,0.002338332527011772
59,0.0022980164489598454
59,0.002580228995323335
59,0.0017335913562328657
59,0.0018948556684405741
59,0.0023786486050636994
59,0.0029833897758426062
59,0.003023705853894533
60,0.0017739074342847927
60,0.0026608611514271894
60,0.0022980164489598454
60,0.002257700370907918
60,0.0026608611514271894
60,0.0019351717464925013
60,0.002136752136752137
60,0.002338332527011772
60,0.0031043380099983874
60,0.0032252862441541686
61,0.00181422351233672
61,0.002620545073375262
61,0.002338332527011772
61,0.0022980164489598454
61,0.0027818093855829706
61,0.0020561199806482825
61,0.002217384292855991
61,0.0024189646831156266
61,0.0032252862441541686
61,0.0031849701661022414
62,0.001854539590388647
62,0.002580228995323335
62,0.002257700370907918
62,0.0023786486050636994
62,0.0028624415416868246
62,0.0020158039025963553
62,0.0024189646831156266
62,0.0024995968392194806
62,0.0031849701661022414
62,0.0031043380099983874
63,0.0019754878245444286
63,0.002620545073375262
63,0.002338332527011772
63,0.002338332527011772
63,0.002902757619738752
63,0.0020561199806482825
63,0.002459280761167554
63,0.0025399129172714078
63,0.0033462344783099503
63,0.0032252862441541686
64,0.0019351717464925013
64,0.002822125463634898
64,0.0024189646831156266
64,0.002257700370907918
64,0.0028624415416868246
64,0.0019754878245444286
64,0.002580228995323335
64,0.002701177229479116
64,0.0034671827124657315
64,0.003305918400258023
65,0.00181422351233672
65,0.002902757619738752
65,0.002580228995323335
65,0.0023786486050636994
65,0.0029833897758426062
65,0.0019351717464925013
65,0.0025399129172714078
65,0.0027414933075310434
65,0.0034268666344138042
65,0.0031849701661022414
66,0.0016932752781809385
66,0.003023705853894533
66,0.002701177229479116
66,0.002257700370907918
66,0.002902757619738752
66,0.0018948556684405741
66,0.002580228995323335
66,0.002822125463634898
66,0.0034671827124657315
66,0.003265602322206096
67,0.0016126431220770843
67,0.0031043380099983874
67,0.0027414933075310434
67,0.0022980164489598454
67,0.0029833897758426062
67,0.0019754878245444286
67,0.0025399129172714078
67,0.0027818093855829706
67,0.0035478148685695854
67,0.0033462344783099503
68,0.0017335913562328657
68,0.0031849701661022414
68,0.002620545073375262
68,0.002136752136752137
68,0.0031043380099983874
68,0.0020158039025963553
68,0.002580228995323335
68,0.0027414933075310434
68,0.0034671827124657315
68,0.003386550556361877
69,0.0016932752781809385
69,0.0031446540880503146
69,0.0027414933075310434
69,0.0021770682148040637
69,0.003023705853894533
69,0.0020964360587002098
69,0.0025399129172714078
69,0.002822125463634898
69,0.0034268666344138042
69,0.0035074987905176587
70,0.0017335913562328657
70,0.0032252862441541686
70,0.0027818093855829706
70,0.002257700370907918
70,0.0031043380099983874
70,0.002136752136752137
70,0.0024189646831156266
70,0.0027818093855829706
70,0.0034671827124657315
70,0.0035478148685695854
71,0.0018948556684405741
71,0.003265602322206096
71,0.002902757619738752
71,0.002338332527011772
71,0.003265602322206096
71,0.0020964360587002098
71,0.0025399129172714078
71,0.002701177229479116
71,0.003305918400258023
71,0.003709079180777294
72,0.0020561199806482825
72,0.003305918400258023
72,0.0028624415416868246
72,0.0025399129172714078
72,0.0033462344783099503
72,0.002136752136752137
72,0.002459280761167554
72,0.0027414933075310434
72,0.0033462344783099503
72,0.003668763102725367
73,0.0020964360587002098
73,0.0031849701661022414
73,0.003023705853894533
73,0.002620545073375262
73,0.0034268666344138042
73,0.0020964360587002098
73,0.0024189646831156266
73,0.002701177229479116
73,0.0034268666344138042
73,0.0034671827124657315
74,0.002257700370907918
74,0.0031043380099983874
74,0.0031849701661022414
74,0.0027414933075310434
74,0.0034671827124657315
74,0.0021770682148040637
74,0.0023786486050636994
74,0.002822125463634898
74,0.0035074987905176587
74,0.003386550556361877
75,0.002338332527011772
75,0.0032252862441541686
75,0.00306402193194646
75,0.0027818093855829706
75,0.0035881309466215127
75,0.0020964360587002098
75,0.0024189646831156266
75,0.002902757619738752
75,0.0034268666344138042
75,0.0034268666344138042
76,0.002459280761167554
76,0.003305918400258023
76,0.0031849701661022414
76,0.002701177229479116
76,0.003709079180777294
76,0.002136752136752137
76,0.0023786486050636994
76,0.0028624415416868246
76,0.0035881309466215127
76,0.0034671827124657315
77,0.0026608611514271894
77,0.003386550556361877
77,0.003265602322206096
77,0.0027818093855829706
77,0.0038300274149330755
77,0.0019351717464925013
77,0.002338332527011772
77,0.0029833897758426062
77,0.003709079180777294
77,0.0035074987905176587
78,0.002620545073375262
78,0.003305918400258023
78,0.003305918400258023
78,0.002902757619738752
78,0.003668763102725367
78,0.0020561199806482825
78,0.0024189646831156266
78,0.00306402193194646
78,0.0037897113368811483
78,0.0035881309466215127
79,0.0027414933075310434
79,0.0034268666344138042
79,0.0035478148685695854
79,0.00306402193194646
79,0.003709079180777294
79,0.0020158039025963553
79,0.002459280761167554
79,0.0032252862441541686
79,0.003749395258829221
79,0.0035074987905176587
80,0.0028624415416868246
80,0.0033462344783099503
80,0.003668763102725367
80,0.0031849701661022414
80,0.003950975649088857
80,0.002136752136752137
80,0.002620545073375262
80,0.00306402193194646
80,0.003668763102725367
80,0.0034671827124657315
81,0.0027818093855829706
81,0.003305918400258023
81,0.0035881309466215127
81,0.0031043380099983874
81,0.0038300274149330755
81,0.0022980164489598454
81,0.002701177229479116
81,0.0031849701661022414
81,0.0038703434929850027
81,0.0035074987905176587
82,0.002902757619738752
82,0.0033462344783099503
82,0.003668763102725367
82,0.0031849701661022414
82,0.0039912917271407835
82,0.002257700370907918
82,0.002459280761167554
82,0.0032252862441541686
82,0.0037897113368811483
82,0.0034671827124657315
83,0.0029833897758426062
83,0.0034671827124657315
83,0.00391065957103693
83,0.003023705853894533
83,0.0043138203515562
83,0.002136752136752137
83,0.0025399129172714078
83,0.003265602322206096
83,0.003668763102725367
83,0.0035074987905176587
84,0.00306402193194646
84,0.00362844702467344
84,0.0039912917271407835
84,0.0031043380099983874
84,0.0039912917271407835
84,0.002257700370907918
84,0.0024995968392194806
84,0.0033462344783099503
84,0.0033462344783099503
84,0.003386550556361877
85,0.0029833897758426062
85,0.003668763102725367
85,0.004273504273504274
85,0.003023705853894533
85,0.004112239961296565
85,0.0022980164489598454
85,0.0025399129172714078
85,0.0032252862441541686
85,0.003305918400258023
85,0.0034671827124657315
86,0.002902757619738752
86,0.0037897113368811483
86,0.004394452507660055
86,0.00306402193194646
86,0.004031607805192711
86,0.0021770682148040637
86,0.002620545073375262
86,0.003386550556361877
86,0.003265602322206096
86,0.0035478148685695854
87,0.0028624415416868246
87,0.003749395258829221
87,0.004596032897919691
87,0.0031446540880503146
87,0.003950975649088857
87,0.0022980164489598454
87,0.0025399129172714078
87,0.003305918400258023
87,0.0031849701661022414
87,0.003386550556361877
88,0.002902757619738752
88,0.004071923883244638
88,0.0047169811320754715
88,0.003023705853894533
88,0.00391065957103693
88,0.0023786486050636994
88,0.002620545073375262
88,0.0035881309466215127
88,0.0031446540880503146
88,0.0034268666344138042
89,0.0028624415416868246
89,0.004273504273504274
89,0.005039509756490888
89,0.00306402193194646
89,0.004152556039348492
89,0.002338332527011772
89,0.002701177229479116
89,0.003668763102725367
89,0.0031043380099983874
89,0.0035074987905176587
90,0.002822125463634898
90,0.004233188195452347
90,0.004918561522335108
90,0.003023705853894533
90,0.004031607805192711
90,0.0024189646831156266
90,0.0026608611514271894
90,0.0039912917271407835
90,0.00306402193194646
90,0.003668763102725367
91,0.002902757619738752
91,0.004071923883244638
91,0.004999193678438961
91,0.0029833897758426062
91,0.004152556039348492
91,0.002459280761167554
91,0.0027414933075310434
91,0.004031607805192711
91,0.003023705853894533
91,0.003749395258829221
92,0.0029833897758426062
92,0.004031607805192711
92,0.005039509756490888
92,0.0031043380099983874
92,0.0039912917271407835
92,0.0024189646831156266
92,0.0027818093855829706
92,0.004112239961296565
92,0.00306402193194646
92,0.00391065957103693
93,0.003023705853894533
93,0.0039912917271407835
93,0.005241090146750524
93,0.003023705853894533
93,0.004152556039348492
93,0.002459280761167554
93,0.002701177229479116
93,0.004031607805192711
93,0.002902757619738752
93,0.0039912917271407835
94,0.0031043380099983874
94,0.0038703434929850027
94,0.005200774068698597
94,0.003265602322206096
94,0.004233188195452347
94,0.002701177229479116
94,0.0027818093855829706
94,0.00391065957103693
94,0.0029833897758426062
94,0.00391065957103693
95,0.0029833897758426062
95,0.003950975649088857
95,0.005241090146750524
95,0.003305918400258023
95,0.0043541364296081275
95,0.0028624415416868246
95,0.002701177229479116
95,0.003950975649088857
95,0.00306402193194646
95,0.004112239961296565
96,0.002902757619738752
96,0.0038703434929850027
96,0.005321722302854379
96,0.003386550556361877
96,0.004233188195452347
96,0.0029833897758426062
96,0.002620545073375262
96,0.0038300274149330755
96,0.0031446540880503146
96,0.004071923883244638
97,0.0028624415416868246
97,0.003749395258829221
97,0.005362038380906305
97,0.0034268666344138042
97,0.0043138203515562
97,0.002902757619738752
97,0.0026608611514271894
97,0.0038703434929850027
97,0.00306402193194646
97,0.004031607805192711
98,0.003023705853894533
98,0.0038300274149330755
98,0.005482986615062087
98,0.003265602322206096
98,0.004434768585711982
98,0.002943073697790679
98,0.002701177229479116
98,0.0038300274149330755
98,0.0031043380099983874
98,0.0043138203515562
99,0.003305918400258023
99,0.003749395258829221
99,0.005644250927269796
99,0.0034268666344138042
99,0.0041928721174004195
99,0.00306402193194646
99,0.0028624415416868246
99,0.0038703434929850027
99,0.0031446540880503146
99,0.004434768585711982
100,0.0031849701661022414
100,0.00391065957103693
100,0.005886147395581358
100,0.003386550556361877
100,0.004152556039348492
100,0.0031446540880503146
100,0.002943073697790679
100,0.0039912917271407835
100,0.0033462344783099503
100,0.0043541364296081275
