gen,replicates,param_types,Fitness,Deviation,Square,Hamming,R,LCS,KT
1,p_run12,p2,1211.0,0.707977207977208,0.5903483309143687,0.9811320754716981,1.0,0.7884615384615384,0.5595065312046444
1,p_run12,p2,1211.0,0.7037037037037037,0.585752298016449,0.9811320754716981,1.0,0.7884615384615384,0.555878084179971
1,p_run12,p2,1211.0,0.7150997150997151,0.5951056281244961,0.9811320754716981,1.0,0.7884615384615384,0.5638606676342526
1,p_run12,p2,1211.0,0.6495726495726496,0.5228592162554426,0.9811320754716981,1.0,0.7884615384615384,0.5145137880986937
1,p_run12,p2,1211.0,0.7150997150997151,0.5897435897435898,0.9811320754716981,1.0,0.7884615384615384,0.558055152394775
1,p_run12,p2,1211.0,0.6794871794871795,0.5555958716336075,0.9811320754716981,1.0,0.7884615384615384,0.5333817126269956
1,p_run12,p2,1211.0,0.6994301994301995,0.5832123850991776,0.9811320754716981,0.9807692307692307,0.8076923076923077,0.5551523947750363
1,p_run12,p2,1205.0,0.7378917378917379,0.6282051282051282,0.9811320754716981,1.0,0.7884615384615384,0.5856313497822931
1,p_run12,p2,1782.0,0.6210826210826211,0.48218029350104824,0.9622641509433962,1.0,0.7884615384615384,0.488388969521045
1,p_run12,p2,1195.0,0.6994301994301995,0.5673681664247702,0.9811320754716981,1.0,0.7884615384615384,0.5406386066763426
1,p_run12,p2,1780.0,0.7635327635327636,0.602846315110466,0.9622641509433962,0.9807692307692307,0.8269230769230769,0.5645863570391872
1,p_run12,p2,1773.0,0.707977207977208,0.545879696823093,0.9811320754716981,1.0,0.8076923076923077,0.5283018867924528
1,p_run12,p2,1753.0,0.680911680911681,0.5004837929366232,1.0,0.9807692307692307,0.7692307692307693,0.4985486211901306
1,p_run12,p2,1753.0,0.5982905982905983,0.45847443960651507,0.9811320754716981,1.0,0.75,0.4695210449927431
10,p_run12,p2,1807.0,0.6396011396011396,0.48951781970649894,0.9622641509433962,0.9615384615384616,0.7307692307692307,0.4898403483309144
10,p_run12,p2,1321.0,0.7207977207977209,0.5983712304467022,1.0,0.9807692307692307,0.8076923076923077,0.5631349782293179
10,p_run12,p2,1318.0,0.7108262108262109,0.5845024995968392,1.0,0.9807692307692307,0.8269230769230769,0.5587808417997098
10,p_run12,p2,1218.0,0.7236467236467237,0.5549911304628286,1.0,1.0,0.7884615384615384,0.534833091436865
10,p_run12,p2,1205.0,0.7407407407407408,0.6303821964199323,1.0,0.9807692307692307,0.8269230769230769,0.5892597968069666
10,p_run12,p2,1072.0,0.7663817663817665,0.6469521044992743,1.0,0.9807692307692307,0.75,0.5914368650217707
10,p_run12,p2,1043.0,0.7207977207977209,0.610627318174488,1.0,0.9807692307692307,0.8076923076923077,0.5718432510885341
10,p_run12,p2,1003.0,0.6652421652421653,0.5389856474762135,1.0,0.9807692307692307,0.8269230769230769,0.5188679245283019
10,p_run12,p2,908.0,0.7606837606837608,0.6497742299629092,1.0,0.9807692307692307,0.8076923076923077,0.604499274310595
10,p_run12,p2,908.0,0.7150997150997151,0.5833736494113853,1.0,0.9615384615384616,0.7884615384615384,0.555878084179971
10,p_run12,p2,908.0,0.7122507122507122,0.581317529430737,1.0,0.9615384615384616,0.8076923076923077,0.5522496371552975
10,p_run12,p2,1704.0,0.6438746438746439,0.5106434446057088,0.9622641509433962,0.9807692307692307,0.7692307692307693,0.5007256894049347
10,p_run12,p2,908.0,0.7592592592592593,0.6472343170456378,1.0,0.9807692307692307,0.8269230769230769,0.6008708272859217
10,p_run12,p2,898.0,0.7094017094017094,0.5786566682793098,1.0,0.9807692307692307,0.7884615384615384,0.5471698113207547
10,p_run12,p2,882.0,0.7037037037037037,0.5802289953233349,1.0,0.9807692307692307,0.8269230769230769,0.5493468795355588
10,p_run12,p2,882.0,0.7037037037037037,0.5827285921625545,1.0,0.9807692307692307,0.8269230769230769,0.5493468795355588
10,p_run12,p2,882.0,0.7065527065527066,0.5800677310111273,1.0,1.0,0.8076923076923077,0.5478955007256894
10,p_run12,p2,882.0,0.7037037037037037,0.5774068698597,1.0,0.9807692307692307,0.8076923076923077,0.5471698113207547
10,p_run12,p2,882.0,0.7022792022792023,0.5727302048056765,1.0,0.9807692307692307,0.7884615384615384,0.5420899854862119
10,p_run12,p2,882.0,0.7136752136752137,0.5843009192065796,1.0,0.9807692307692307,0.8076923076923077,0.5573294629898403
10,p_run12,p2,882.0,0.7022792022792023,0.5712385099177552,1.0,0.9807692307692307,0.8076923076923077,0.5413642960812772
10,p_run12,p2,882.0,0.7008547008547009,0.5859135623286567,1.0,0.9807692307692307,0.7884615384615384,0.5537010159651669
10,p_run12,p2,1557.0,0.5883190883190883,0.42001290114497664,0.9811320754716981,0.9615384615384616,0.7692307692307693,0.4506531204644412
10,p_run12,p2,882.0,0.7065527065527066,0.5803902596355427,1.0,1.0,0.8269230769230769,0.5493468795355588
10,p_run12,p2,882.0,0.7037037037037037,0.581317529430737,1.0,0.9807692307692307,0.8269230769230769,0.548621190130624
10,p_run12,p2,879.0,0.7207977207977209,0.6155458796968231,1.0,0.9807692307692307,0.8076923076923077,0.5761973875181422
10,p_run12,p2,879.0,0.7507122507122508,0.6456216739235607,0.9622641509433962,0.9807692307692307,0.8076923076923077,0.5994194484760522
10,p_run12,p2,874.0,0.7207977207977209,0.6143767134333172,1.0,0.9807692307692307,0.8076923076923077,0.5747460087082729
10,p_run12,p2,874.0,0.7207977207977209,0.6152636671504597,1.0,0.9807692307692307,0.8269230769230769,0.5761973875181422
10,p_run12,p2,874.0,0.7236467236467237,0.6214320270924044,1.0,0.9807692307692307,0.7884615384615384,0.5805515239477503
10,p_run12,p2,874.0,0.7150997150997151,0.6103047895500726,0.9811320754716981,1.0,0.8076923076923077,0.5732946298984035
10,p_run12,p2,874.0,0.7207977207977209,0.6130865989356555,1.0,0.9807692307692307,0.8076923076923077,0.5747460087082729
10,p_run12,p2,874.0,0.7279202279202279,0.61840832123851,1.0,0.9807692307692307,0.8076923076923077,0.5805515239477503
10,p_run12,p2,1512.0,0.7735042735042735,0.6498145460409611,1.0,1.0,0.8076923076923077,0.6015965166908563
10,p_run12,p2,874.0,0.7207977207977209,0.6147798742138365,1.0,0.9807692307692307,0.7884615384615384,0.5747460087082729
10,p_run12,p2,874.0,0.7421652421652422,0.6296968230930495,1.0,0.9615384615384616,0.8076923076923077,0.5921625544267054
10,p_run12,p2,874.0,0.764957264957265,0.6676342525399129,1.0,0.9807692307692307,0.8269230769230769,0.613933236574746
10,p_run12,p2,874.0,0.7207977207977209,0.6152233510724077,1.0,0.9807692307692307,0.8076923076923077,0.5761973875181422
10,p_run12,p2,874.0,0.7207977207977209,0.6156265118529269,1.0,0.9807692307692307,0.8076923076923077,0.5761973875181422
10,p_run12,p2,874.0,0.7207977207977209,0.6151427189163038,1.0,0.9807692307692307,0.8076923076923077,0.5754716981132075
10,p_run12,p2,874.0,0.7492877492877493,0.6490082244799226,1.0,0.9807692307692307,0.8269230769230769,0.602322206095791
10,p_run12,p2,874.0,0.7207977207977209,0.6151830349943558,1.0,1.0,0.8076923076923077,0.5761973875181422
10,p_run12,p2,874.0,0.7621082621082621,0.6683599419448476,1.0,1.0,0.8269230769230769,0.6153846153846154
10,p_run12,p2,873.0,0.7421652421652422,0.6567489114658926,1.0,0.9807692307692307,0.8269230769230769,0.6081277213352685
10,p_run12,p2,1464.0,0.6324786324786326,0.4535961941622319,0.9433962264150944,0.9807692307692307,0.8076923076923077,0.4709724238026125
10,p_run12,p2,872.0,0.7279202279202279,0.6209885502338333,1.0,0.9807692307692307,0.8269230769230769,0.5805515239477503
10,p_run12,p2,1425.0,0.7207977207977209,0.603451056281245,1.0,0.9807692307692307,0.8076923076923077,0.5674891146589259
10,p_run12,p2,1371.0,0.7293447293447294,0.624979841960974,1.0,0.9615384615384616,0.8653846153846154,0.5841799709724238
10,p_run12,p2,1368.0,0.7051282051282052,0.5904692791485244,1.0,0.9807692307692307,0.8076923076923077,0.5616835994194485
10,p_run12,p2,1345.0,0.7222222222222222,0.6013949363005967,1.0,0.9615384615384616,0.8269230769230769,0.5638606676342526
11,p_run12,p2,1799.0,0.6267806267806268,0.46169972585066926,0.9433962264150944,0.9615384615384616,0.75,0.4680696661828737
11,p_run12,p2,1176.0,0.7279202279202279,0.6098613126915013,1.0,0.9807692307692307,0.8269230769230769,0.5740203193033382
11,p_run12,p2,1172.0,0.717948717948718,0.6116755362038381,1.0,0.9807692307692307,0.8076923076923077,0.5740203193033382
11,p_run12,p2,1135.0,0.7635327635327636,0.6479196903725206,1.0,0.9423076923076923,0.7884615384615384,0.5965166908563135
11,p_run12,p2,1045.0,0.7364672364672366,0.6243751007901951,1.0,1.0,0.8076923076923077,0.581277213352685
11,p_run12,p2,951.0,0.7279202279202279,0.6185695855507176,1.0,0.9807692307692307,0.8269230769230769,0.5798258345428157
11,p_run12,p2,936.0,0.7022792022792023,0.5997419771004677,0.9811320754716981,0.9807692307692307,0.7884615384615384,0.5638606676342526
11,p_run12,p2,902.0,0.7592592592592593,0.6451781970649896,1.0,0.9807692307692307,0.8076923076923077,0.5965166908563135
11,p_run12,p2,898.0,0.7378917378917379,0.627761651346557,1.0,0.9807692307692307,0.8269230769230769,0.5899854862119013
11,p_run12,p2,893.0,0.7051282051282052,0.5970407998709886,1.0,0.9807692307692307,0.7884615384615384,0.558055152394775
11,p_run12,p2,886.0,0.6965811965811967,0.5801886792452831,1.0,0.9807692307692307,0.8269230769230769,0.5507982583454282
11,p_run12,p2,1770.0,0.7122507122507122,0.5587002096436059,0.9811320754716981,0.9807692307692307,0.75,0.5377358490566038
11,p_run12,p2,882.0,0.7037037037037037,0.5782131914207386,1.0,0.9615384615384616,0.8076923076923077,0.5471698113207547
11,p_run12,p2,882.0,0.6937321937321937,0.5890179003386551,1.0,0.9807692307692307,0.8076923076923077,0.5544267053701016
11,p_run12,p2,882.0,0.7037037037037037,0.5726495726495726,1.0,1.0,0.8076923076923077,0.5413642960812772
11,p_run12,p2,882.0,0.7008547008547009,0.5872036768263184,1.0,0.9807692307692307,0.7884615384615384,0.5544267053701016
11,p_run12,p2,882.0,0.7065527065527066,0.5807127882599581,1.0,1.0,0.8269230769230769,0.5500725689404935
11,p_run12,p2,874.0,0.7207977207977209,0.6151427189163038,1.0,0.9807692307692307,0.8076923076923077,0.5754716981132075
11,p_run12,p2,874.0,0.7492877492877493,0.6490082244799226,1.0,0.9807692307692307,0.8269230769230769,0.602322206095791
11,p_run12,p2,874.0,0.7193732193732194,0.614497661667473,1.0,0.9807692307692307,0.8076923076923077,0.5754716981132075
11,p_run12,p2,874.0,0.7621082621082621,0.6683599419448476,1.0,1.0,0.8269230769230769,0.6153846153846154
11,p_run12,p2,874.0,0.7207977207977209,0.6151830349943558,1.0,1.0,0.8076923076923077,0.5761973875181422
11,p_run12,p2,1736.0,0.6965811965811967,0.5451540074181583,1.0,1.0,0.8269230769230769,0.5362844702467344
11,p_run12,p2,874.0,0.7207977207977209,0.6155055636187712,1.0,0.9807692307692307,0.8269230769230769,0.5769230769230769
11,p_run12,p2,874.0,0.7150997150997151,0.6116755362038381,0.9811320754716981,1.0,0.8076923076923077,0.5740203193033382
11,p_run12,p2,874.0,0.7165242165242166,0.6179245283018868,1.0,0.9807692307692307,0.8269230769230769,0.579100145137881
11,p_run12,p2,874.0,0.7236467236467237,0.6201822286727947,1.0,0.9807692307692307,0.7884615384615384,0.5798258345428157
11,p_run12,p2,874.0,0.7193732193732194,0.6154249314626673,1.0,1.0,0.8076923076923077,0.5754716981132075
11,p_run12,p2,874.0,0.7108262108262109,0.6217142396387679,0.9811320754716981,0.9807692307692307,0.7692307692307693,0.579100145137881
11,p_run12,p2,873.0,0.7421652421652422,0.6567489114658926,1.0,0.9807692307692307,0.8269230769230769,0.6081277213352685
11,p_run12,p2,872.0,0.7279202279202279,0.6215932914046122,1.0,0.9807692307692307,0.8269230769230769,0.581277213352685
11,p_run12,p2,872.0,0.7279202279202279,0.621673923560716,1.0,0.9807692307692307,0.8269230769230769,0.581277213352685
11,p_run12,p2,872.0,0.7279202279202279,0.6209885502338333,1.0,0.9807692307692307,0.8269230769230769,0.5805515239477503
11,p_run12,p2,1512.0,0.7450142450142451,0.635502338332527,1.0,0.9807692307692307,0.8269230769230769,0.5928882438316401
11,p_run12,p2,872.0,0.7150997150997151,0.612280277374617,0.9811320754716981,0.9807692307692307,0.8076923076923077,0.5740203193033382
11,p_run12,p2,872.0,0.7279202279202279,0.61840832123851,1.0,0.9807692307692307,0.8269230769230769,0.5798258345428157
11,p_run12,p2,872.0,0.7293447293447294,0.6213917110143525,1.0,0.9807692307692307,0.8269230769230769,0.581277213352685
11,p_run12,p2,872.0,0.7279202279202279,0.6173601032091598,1.0,0.9807692307692307,0.8269230769230769,0.5754716981132075
11,p_run12,p2,872.0,0.7236467236467237,0.6195371714239639,1.0,0.9807692307692307,0.8269230769230769,0.5798258345428157
11,p_run12,p2,872.0,0.7293447293447294,0.6225608772778585,1.0,0.9807692307692307,0.8269230769230769,0.581277213352685
11,p_run12,p2,872.0,0.6823361823361823,0.5629333978390583,1.0,0.9807692307692307,0.8076923076923077,0.5406386066763426
11,p_run12,p2,870.0,0.7108262108262109,0.5981293339783906,1.0,0.9807692307692307,0.8269230769230769,0.5653120464441219
11,p_run12,p2,860.0,0.7279202279202279,0.6183276890824061,1.0,1.0,0.8269230769230769,0.5798258345428157
11,p_run12,p2,856.0,0.7279202279202279,0.6226011933559104,1.0,0.9807692307692307,0.8269230769230769,0.5827285921625545
11,p_run12,p2,1429.0,0.5299145299145299,0.3347847121432027,0.9811320754716981,0.9615384615384616,0.7307692307692307,0.37590711175616837
11,p_run12,p2,738.0,0.7037037037037037,0.6099822609256572,0.9811320754716981,1.0,0.7884615384615384,0.5711175616835994
11,p_run12,p2,1360.0,0.7293447293447294,0.6158280922431866,1.0,1.0,0.8076923076923077,0.5783744557329463
11,p_run12,p2,1276.0,0.7122507122507122,0.6138929204966941,1.0,0.9807692307692307,0.8269230769230769,0.5783744557329463
11,p_run12,p2,1234.0,0.7407407407407408,0.6322367360103209,1.0,0.9807692307692307,0.8269230769230769,0.5914368650217707
11,p_run12,p2,1196.0,0.7393162393162394,0.6303418803418803,1.0,0.9807692307692307,0.8076923076923077,0.5863570391872278
12,p_run12,p2,1918.0,0.7150997150997151,0.5493065634575068,1.0,1.0,0.8269230769230769,0.534833091436865
12,p_run12,p2,1269.0,0.7535612535612536,0.6584421867440735,1.0,0.9615384615384616,0.8269230769230769,0.6066763425253991
12,p_run12,p2,1229.0,0.7122507122507122,0.6088534107402032,1.0,0.9807692307692307,0.8269230769230769,0.5725689404934688
12,p_run12,p2,1221.0,0.7478632478632479,0.6415497500403161,1.0,1.0,0.8461538461538461,0.5979680696661829
12,p_run12,p2,1138.0,0.7094017094017094,0.5871633607482665,1.0,0.9807692307692307,0.7692307692307693,0.5551523947750363
12,p_run12,p2,909.0,0.7037037037037037,0.6049024350911143,0.9811320754716981,1.0,0.7884615384615384,0.5689404934687954
12,p_run12,p2,874.0,0.7150997150997151,0.6165537816481212,0.9811320754716981,1.0,0.8076923076923077,0.5761973875181422
12,p_run12,p2,874.0,0.7236467236467237,0.6215529753265603,1.0,0.9807692307692307,0.7884615384615384,0.5805515239477503
12,p_run12,p2,874.0,0.7165242165242166,0.6180051604579907,1.0,0.9807692307692307,0.8269230769230769,0.5798258345428157
12,p_run12,p2,872.0,0.6823361823361823,0.5639412997903565,1.0,0.9807692307692307,0.8076923076923077,0.5413642960812772
12,p_run12,p2,872.0,0.7264957264957266,0.6199000161264312,1.0,0.9807692307692307,0.8269230769230769,0.5805515239477503
12,p_run12,p2,1901.0,0.688034188034188,0.47810836961780356,1.0,0.9807692307692307,0.7884615384615384,0.4847605224963715
12,p_run12,p2,872.0,0.7293447293447294,0.6225608772778585,1.0,0.9807692307692307,0.8269230769230769,0.581277213352685
12,p_run12,p2,872.0,0.6823361823361823,0.5629333978390583,1.0,0.9807692307692307,0.8076923076923077,0.5406386066763426
12,p_run12,p2,872.0,0.7279202279202279,0.6197387518142236,1.0,0.9807692307692307,0.8269230769230769,0.5798258345428157
12,p_run12,p2,872.0,0.7165242165242166,0.621109498467989,0.9622641509433962,0.9807692307692307,0.7884615384615384,0.5783744557329463
12,p_run12,p2,872.0,0.7279202279202279,0.6223189808095468,1.0,0.9807692307692307,0.8269230769230769,0.5820029027576198
12,p_run12,p2,872.0,0.7321937321937322,0.6263909046927915,1.0,1.0,0.8269230769230769,0.5834542815674891
12,p_run12,p2,870.0,0.7108262108262109,0.5981293339783906,1.0,0.9807692307692307,0.8269230769230769,0.5653120464441219
12,p_run12,p2,866.0,0.7150997150997151,0.6138526044186422,1.0,1.0,0.8076923076923077,0.5761973875181422
12,p_run12,p2,860.0,0.7279202279202279,0.6196984357361716,1.0,1.0,0.8269230769230769,0.5805515239477503
12,p_run12,p2,860.0,0.7279202279202279,0.6183276890824061,1.0,1.0,0.8269230769230769,0.5798258345428157
12,p_run12,p2,1655.0,0.7236467236467237,0.575189485566844,0.9811320754716981,0.9615384615384616,0.7884615384615384,0.5515239477503628
12,p_run12,p2,856.0,0.7279202279202279,0.6226011933559104,1.0,0.9807692307692307,0.8269230769230769,0.5827285921625545
12,p_run12,p2,856.0,0.7293447293447294,0.6232059345266893,1.0,0.9807692307692307,0.8269230769230769,0.5834542815674891
12,p_run12,p2,779.0,0.698005698005698,0.6178035800677311,0.9811320754716981,0.9807692307692307,0.7307692307692307,0.5754716981132075
12,p_run12,p2,763.0,0.680911680911681,0.5955894210611192,0.9811320754716981,1.0,0.7692307692307693,0.5544267053701016
12,p_run12,p2,761.0,0.7037037037037037,0.6003064021931946,0.9811320754716981,1.0,0.7884615384615384,0.5631349782293179
12,p_run12,p2,758.0,0.7037037037037037,0.617239154975004,0.9811320754716981,1.0,0.7884615384615384,0.5776487663280117
12,p_run12,p2,752.0,0.7108262108262109,0.6168359941944848,0.9811320754716981,1.0,0.7884615384615384,0.5747460087082729
12,p_run12,p2,746.0,0.7037037037037037,0.6057490727302048,0.9811320754716981,1.0,0.7884615384615384,0.5674891146589259
12,p_run12,p2,738.0,0.6937321937321937,0.5989759716174811,0.9811320754716981,1.0,0.8076923076923077,0.5689404934687954
12,p_run12,p2,738.0,0.7037037037037037,0.6099822609256572,0.9811320754716981,1.0,0.7884615384615384,0.5711175616835994
12,p_run12,p2,1541.0,0.6552706552706553,0.4965328172875343,1.0,0.9807692307692307,0.8076923076923077,0.4985486211901306
12,p_run12,p2,738.0,0.7008547008547009,0.59623447830995,0.9811320754716981,1.0,0.7884615384615384,0.5631349782293179
12,p_run12,p2,738.0,0.7037037037037037,0.6053459119496856,0.9811320754716981,1.0,0.7884615384615384,0.5674891146589259
12,p_run12,p2,738.0,0.7108262108262109,0.612804386389292,0.9811320754716981,1.0,0.7884615384615384,0.5747460087082729
12,p_run12,p2,738.0,0.7037037037037037,0.6184486373165619,0.9811320754716981,0.9807692307692307,0.7884615384615384,0.5776487663280117
12,p_run12,p2,738.0,0.7150997150997151,0.6293339783905821,0.9811320754716981,1.0,0.8076923076923077,0.5805515239477503
12,p_run12,p2,738.0,0.6951566951566952,0.5998226092565715,0.9811320754716981,1.0,0.8076923076923077,0.5689404934687954
12,p_run12,p2,738.0,0.7037037037037037,0.6091356232865667,0.9811320754716981,1.0,0.7884615384615384,0.5703918722786647
12,p_run12,p2,738.0,0.7321937321937322,0.6452185131430415,0.9811320754716981,1.0,0.7884615384615384,0.5965166908563135
12,p_run12,p2,738.0,0.6495726495726496,0.5302370585389453,0.9811320754716981,1.0,0.7692307692307693,0.5152394775036284
12,p_run12,p2,731.0,0.7165242165242166,0.6375584583131753,0.9811320754716981,1.0,0.8076923076923077,0.5892597968069666
12,p_run12,p2,1510.0,0.717948717948718,0.5783341396548943,1.0,0.9615384615384616,0.8076923076923077,0.5515239477503628
12,p_run12,p2,721.0,0.7037037037037037,0.6101838413159167,0.9811320754716981,1.0,0.7884615384615384,0.5718432510885341
12,p_run12,p2,1435.0,0.7037037037037037,0.5946621512659248,0.9811320754716981,1.0,0.7884615384615384,0.5645863570391872
12,p_run12,p2,1408.0,0.6994301994301995,0.5639412997903565,1.0,0.9807692307692307,0.7692307692307693,0.5370101596516691
12,p_run12,p2,1341.0,0.7663817663817665,0.6480003225286244,1.0,0.9807692307692307,0.8461538461538461,0.6001451378809869
12,p_run12,p2,1294.0,0.7279202279202279,0.6174407353652637,1.0,0.9807692307692307,0.8653846153846154,0.581277213352685
13,p_run12,p2,1868.0,0.6381766381766382,0.4592807611675536,0.9811320754716981,1.0,0.8076923076923077,0.47750362844702465
13,p_run12,p2,1168.0,0.7250712250712251,0.601798097081116,0.9811320754716981,0.9807692307692307,0.8076923076923077,0.5667634252539913
13,p_run12,p2,1163.0,0.7407407407407408,0.6406627963231737,0.9811320754716981,1.0,0.8653846153846154,0.5986937590711175
13,p_run12,p2,1153.0,0.7193732193732194,0.6208272859216255,0.9811320754716981,1.0,0.8076923076923077,0.581277213352685
13,p_run12,p2,860.0,0.7279202279202279,0.618892114175133,1.0,1.0,0.8269230769230769,0.5805515239477503
13,p_run12,p2,856.0,0.7307692307692308,0.6248588937268182,0.9811320754716981,0.9807692307692307,0.8269230769230769,0.5856313497822931
13,p_run12,p2,856.0,0.7293447293447294,0.6230043541364296,1.0,0.9807692307692307,0.8269230769230769,0.5834542815674891
13,p_run12,p2,841.0,0.7236467236467237,0.6209079180777294,0.9811320754716981,1.0,0.7884615384615384,0.5841799709724238
13,p_run12,p2,814.0,0.7037037037037037,0.6019593613933236,0.9811320754716981,1.0,0.7884615384615384,0.5667634252539913
13,p_run12,p2,788.0,0.7279202279202279,0.6225608772778585,1.0,0.9615384615384616,0.8076923076923077,0.581277213352685
13,p_run12,p2,767.0,0.7022792022792023,0.5932510885341075,0.9811320754716981,1.0,0.7884615384615384,0.5609579100145138
13,p_run12,p2,1796.0,0.6168091168091169,0.4663763909046928,1.0,0.9807692307692307,0.7692307692307693,0.4716981132075472
13,p_run12,p2,758.0,0.6937321937321937,0.5988147073052733,0.9811320754716981,0.9807692307692307,0.7884615384615384,0.5631349782293179
13,p_run12,p2,738.0,0.6951566951566952,0.5998226092565715,0.9811320754716981,1.0,0.8076923076923077,0.5689404934687954
13,p_run12,p2,738.0,0.6495726495726496,0.5299548459925818,0.9811320754716981,1.0,0.7692307692307693,0.5145137880986937
13,p_run12,p2,738.0,0.7037037037037037,0.6162715691017578,0.9811320754716981,0.9807692307692307,0.7884615384615384,0.5761973875181422
13,p_run12,p2,738.0,0.7037037037037037,0.6091356232865667,0.9811320754716981,1.0,0.7884615384615384,0.5703918722786647
13,p_run12,p2,738.0,0.7122507122507122,0.6130865989356555,1.0,1.0,0.7884615384615384,0.5754716981132075
13,p_run12,p2,738.0,0.7165242165242166,0.6305031446540881,0.9811320754716981,1.0,0.8076923076923077,0.581277213352685
13,p_run12,p2,738.0,0.7108262108262109,0.6132075471698113,0.9811320754716981,1.0,0.7884615384615384,0.5754716981132075
13,p_run12,p2,738.0,0.6495726495726496,0.5302370585389453,0.9811320754716981,1.0,0.7692307692307693,0.5152394775036284
13,p_run12,p2,738.0,0.7321937321937322,0.6452185131430415,0.9811320754716981,1.0,0.7884615384615384,0.5965166908563135
13,p_run12,p2,1653.0,0.6153846153846154,0.5070149975810353,0.9056603773584906,1.0,0.7884615384615384,0.5014513788098693
13,p_run12,p2,738.0,0.6467236467236468,0.5203596194162232,0.9811320754716981,0.9807692307692307,0.7692307692307693,0.5123367198838897
13,p_run12,p2,738.0,0.7022792022792023,0.6092565715207224,0.9811320754716981,0.9615384615384616,0.75,0.5689404934687954
13,p_run12,p2,738.0,0.7108262108262109,0.6146186099016288,0.9811320754716981,1.0,0.7884615384615384,0.5740203193033382
13,p_run12,p2,738.0,0.7037037037037037,0.6040961135300758,0.9811320754716981,1.0,0.7884615384615384,0.5667634252539913
13,p_run12,p2,737.0,0.7037037037037037,0.6118771165940977,0.9811320754716981,1.0,0.7884615384615384,0.5725689404934688
13,p_run12,p2,731.0,0.717948717948718,0.6400580551523948,0.9811320754716981,1.0,0.8076923076923077,0.590711175616836
13,p_run12,p2,731.0,0.7165242165242166,0.6375584583131753,0.9811320754716981,1.0,0.8076923076923077,0.5892597968069666
13,p_run12,p2,721.0,0.7037037037037037,0.6034107402031931,0.9811320754716981,1.0,0.7884615384615384,0.56966618287373
13,p_run12,p2,721.0,0.7421652421652422,0.6569908079342042,0.9811320754716981,1.0,0.8269230769230769,0.6059506531204645
13,p_run12,p2,721.0,0.7037037037037037,0.6123609095307209,0.9811320754716981,1.0,0.7884615384615384,0.5725689404934688
13,p_run12,p2,1548.0,0.5527065527065528,0.3817932591517497,0.9811320754716981,0.9807692307692307,0.7307692307692307,0.41364296081277213
13,p_run12,p2,721.0,0.7037037037037037,0.6111917432672149,0.9811320754716981,1.0,0.7884615384615384,0.5725689404934688
13,p_run12,p2,721.0,0.7094017094017094,0.6164731494920175,0.9811320754716981,1.0,0.7884615384615384,0.5754716981132075
13,p_run12,p2,721.0,0.7037037037037037,0.6099016287695533,0.9811320754716981,1.0,0.7884615384615384,0.5711175616835994
13,p_run12,p2,721.0,0.6723646723646723,0.5720448314787937,0.9811320754716981,1.0,0.7884615384615384,0.5420899854862119
13,p_run12,p2,721.0,0.7037037037037037,0.6101838413159167,0.9811320754716981,1.0,0.7884615384615384,0.5718432510885341
13,p_run12,p2,721.0,0.6524216524216525,0.537614900822448,0.9811320754716981,1.0,0.7884615384615384,0.5217706821480407
13,p_run12,p2,721.0,0.7037037037037037,0.6148605063699404,0.9811320754716981,1.0,0.7884615384615384,0.5725689404934688
13,p_run12,p2,721.0,0.698005698005698,0.6042170617642316,0.9811320754716981,1.0,0.7884615384615384,0.5711175616835994
13,p_run12,p2,721.0,0.7037037037037037,0.6093372036768263,0.9811320754716981,1.0,0.7884615384615384,0.5711175616835994
13,p_run12,p2,721.0,0.7022792022792023,0.6024431543299468,0.9811320754716981,1.0,0.7884615384615384,0.5653120464441219
13,p_run12,p2,1512.0,0.7222222222222222,0.5985728108369618,1.0,0.9807692307692307,0.7692307692307693,0.5624092888243831
13,p_run12,p2,719.0,0.7037037037037037,0.6093775197548783,0.9811320754716981,1.0,0.7884615384615384,0.5711175616835994
13,p_run12,p2,1467.0,0.7336182336182336,0.6084502499596839,0.9622641509433962,1.0,0.7884615384615384,0.5740203193033382
13,p_run12,p2,1377.0,0.7207977207977209,0.5918803418803419,0.9811320754716981,1.0,0.8076923076923077,0.5587808417997098
13,p_run12,p2,1339.0,0.7037037037037037,0.5721254636348976,1.0,1.0,0.7884615384615384,0.5449927431059507
13,p_run12,p2,1304.0,0.7037037037037037,0.5892194807289147,1.0,1.0,0.8076923076923077,0.5566037735849056
14,p_run12,p2,1933.0,0.6438746438746439,0.4596839219480729,1.0,0.9807692307692307,0.7692307692307693,0.4637155297532656
14,p_run12,p2,1000.0,0.7108262108262109,0.616715045960329,0.9811320754716981,1.0,0.8076923076923077,0.5761973875181422
14,p_run12,p2,947.0,0.7150997150997151,0.6083293017255281,1.0,1.0,0.7884615384615384,0.5718432510885341
14,p_run12,p2,797.0,0.7250712250712251,0.6423560716013547,0.9811320754716981,1.0,0.7884615384615384,0.590711175616836
14,p_run12,p2,751.0,0.7037037037037037,0.6086518303499435,0.9811320754716981,1.0,0.7884615384615384,0.5703918722786647
14,p_run12,p2,741.0,0.7037037037037037,0.6093372036768263,0.9811320754716981,0.9807692307692307,0.7692307692307693,0.5703918722786647
14,p_run12,p2,740.0,0.698005698005698,0.5977664892759232,0.9811320754716981,1.0,0.7884615384615384,0.5674891146589259
14,p_run12,p2,738.0,0.6452991452991453,0.5203193033381712,0.9433962264150944,0.9615384615384616,0.75,0.511611030478955
